preference_match,place_quality,travel_cost,data_confidence,scenario_id,metric,poi_id
0.017237957836536286,0.8800419931292913,602.1,0.5,HN-HOLD-01,road_time,osm:way:696913691
0.0068440917263783594,0.8602533862139344,602.8,0.5,HN-HOLD-01,road_time,osm:way:697326496
0.0,0.8998091883164537,664.0,0.5,HN-HOLD-01,road_time,osm:way:704147278
0.04179115454864719,0.8003988535866361,1092.3,0.5,HN-HOLD-01,road_time,osm:way:843085954
0.8930167434764573,0.5,746.3,0.5,HN-HOLD-01,road_time,osm:way:879841441
0.8934050217143752,0.5,1160.7,0.5,HN-HOLD-01,road_time,osm:way:908417669
0.8998695395913332,0.5,1301.6,0.5,HN-HOLD-01,road_time,osm:way:959984228
0.0,0.5,1009.7,0.5,HN-HOLD-02,road_time,osm:node:10011953034
0.0,0.5,793.0,0.5,HN-HOLD-02,road_time,osm:node:10082412846
0.0,0.8686802047401802,362.4,0.5,HN-HOLD-02,road_time,osm:node:10098130619
0.0,0.5,546.0,0.5,HN-HOLD-02,road_time,osm:node:10098130620
0.0,0.5,428.8,0.5,HN-HOLD-02,road_time,osm:node:10098130621
0.0,0.5,754.9,0.5,HN-HOLD-02,road_time,osm:node:10098130622
0.0,0.8435577279275572,475.4,0.5,HN-HOLD-02,road_time,osm:node:10114776452
0.0,0.9190093256396805,197.5,0.5,HN-HOLD-02,road_time,osm:node:10179892274
0.0,0.8813089433934046,400.3,0.5,HN-HOLD-02,road_time,osm:node:10245908053
0.0,0.9353194064040636,198.6,0.5,HN-HOLD-02,road_time,osm:node:10715935205
0.7785407548919155,0.9173391089108911,1172.0,0.25,HN-HOLD-02,road_time,osm:node:10855443206
0.0,0.5,106.1,0.5,HN-HOLD-02,road_time,osm:node:11371361970
0.0,0.5,115.2,0.25,HN-HOLD-02,road_time,osm:node:11451595757
0.0,0.5,57.1,0.25,HN-HOLD-02,road_time,osm:node:11652527569
0.0,0.5,58.3,0.5,HN-HOLD-02,road_time,osm:node:11663157215
0.0,0.5,128.2,0.5,HN-HOLD-02,road_time,osm:node:12054550970
0.011438373929518126,0.891799460734749,234.6,0.5,HN-HOLD-02,road_time,osm:node:12090398186
0.0,0.5,92.3,0.5,HN-HOLD-02,road_time,osm:node:12614290467
0.0,0.5,39.9,0.25,HN-HOLD-02,road_time,osm:node:12744754301
0.009878242490644354,0.8574178403755868,896.4,0.5,HN-HOLD-02,road_time,osm:node:12814113704
0.7717229714139304,0.9288541666666668,747.2,0.5,HN-HOLD-02,road_time,osm:node:12876453886
0.0,0.5,49.1,0.5,HN-HOLD-02,road_time,osm:node:13275273171
0.017673589735922608,0.5,469.0,0.5,HN-HOLD-02,road_time,osm:node:13323664905
0.7804472812848186,0.9179861111111111,1226.7,0.25,HN-HOLD-02,road_time,osm:node:13352652760
0.010867913608699308,0.8407532956685498,904.8,0.5,HN-HOLD-02,road_time,osm:node:13449384383
0.0,0.5,41.0,0.5,HN-HOLD-02,road_time,osm:node:13516584409
0.0,0.5,121.7,0.5,HN-HOLD-02,road_time,osm:node:13611295802
0.00489299843762544,0.5,83.2,0.5,HN-HOLD-02,road_time,osm:node:13647798301
0.012547473237695552,0.5,677.3,0.5,HN-HOLD-02,road_time,osm:node:13852091302
0.0,0.5,104.6,0.5,HN-HOLD-02,road_time,osm:node:13949063201
0.010579555784621365,0.8201189917018944,780.5,0.5,HN-HOLD-02,road_time,osm:node:2471647464
0.7854181672452167,0.90585,560.0,0.25,HN-HOLD-02,road_time,osm:node:3794435557
0.0,0.5,69.2,0.5,HN-HOLD-02,road_time,osm:node:4217845890
0.0,0.5,150.8,0.5,HN-HOLD-02,road_time,osm:node:4217848289
0.0,0.5,37.4,0.5,HN-HOLD-02,road_time,osm:node:4255651589
0.0,0.5,120.4,0.5,HN-HOLD-02,road_time,osm:node:4327534896
0.0,0.5,80.1,0.5,HN-HOLD-02,road_time,osm:node:4383436892
0.0,0.5,98.7,0.5,HN-HOLD-02,road_time,osm:node:4437567193
0.0,0.5,38.1,0.5,HN-HOLD-02,road_time,osm:node:4486828192
0.027318796729233347,0.5,80.5,0.5,HN-HOLD-02,road_time,osm:node:4489385889
0.4054350164643254,0.5,119.1,0.25,HN-HOLD-02,road_time,osm:node:4499978190
0.016231929247728427,0.5,670.5,0.5,HN-HOLD-02,road_time,osm:node:4594455097
0.0,0.5,102.7,0.5,HN-HOLD-02,road_time,osm:node:4759037451
0.0,0.5,66.2,0.5,HN-HOLD-02,road_time,osm:node:4789270528
0.0,0.5,98.1,0.25,HN-HOLD-02,road_time,osm:node:4790082725
0.0,0.5,46.2,0.5,HN-HOLD-02,road_time,osm:node:4846983321
0.0,0.5,57.0,0.5,HN-HOLD-02,road_time,osm:node:4878114221
0.0,0.5,107.9,0.5,HN-HOLD-02,road_time,osm:node:5340817221
0.013467403663763198,0.8802530027317271,431.6,0.5,HN-HOLD-02,road_time,osm:node:5406262022
0.8237035807366762,0.5,389.6,0.5,HN-HOLD-02,road_time,osm:node:5441412622
0.0,0.5,83.1,0.5,HN-HOLD-02,road_time,osm:node:6324812247
0.0,0.5,54.6,0.5,HN-HOLD-02,road_time,osm:node:6533893985
0.0,0.5,84.8,0.5,HN-HOLD-02,road_time,osm:node:6602496036
0.015486973377212006,0.8540880503144652,707.0,0.25,HN-HOLD-02,road_time,osm:node:6849181831
0.0,0.5,101.9,0.5,HN-HOLD-02,road_time,osm:node:6924855571
0.0,0.5,58.9,0.25,HN-HOLD-02,road_time,osm:node:6987030985
0.0,0.5,107.2,0.25,HN-HOLD-02,road_time,osm:node:7040037486
0.0,0.5,55.7,0.5,HN-HOLD-02,road_time,osm:node:7162750926
0.012256855854248305,0.803503348789284,438.4,0.5,HN-HOLD-02,road_time,osm:node:9237323772
0.8340414628509066,0.5,1028.8,0.5,HN-HOLD-02,road_time,osm:node:9757095553
0.0,0.5,100.0,0.5,HN-HOLD-02,road_time,osm:node:995391083
0.40707580774685814,0.5,734.4,0.5,HN-HOLD-02,road_time,osm:way:1019050229
0.0,0.8937993693338588,336.6,0.5,HN-HOLD-02,road_time,osm:way:1103182086
0.011770233255013078,0.8409039548022598,651.5,0.5,HN-HOLD-02,road_time,osm:way:1114927597
0.0,0.5,52.3,0.5,HN-HOLD-02,road_time,osm:way:1117240270
0.41718585191362423,0.8998986433806332,970.9,0.5,HN-HOLD-02,road_time,osm:way:1148571536
0.011814520113294716,0.854607843137255,1034.1,0.5,HN-HOLD-02,road_time,osm:way:1185629560
0.0,0.5,97.3,0.5,HN-HOLD-02,road_time,osm:way:1220299340
0.0,0.5,67.0,0.25,HN-HOLD-02,road_time,osm:way:1233838148
0.011419239166670573,0.8897403736179946,110.0,0.5,HN-HOLD-02,road_time,osm:way:1234036432
0.019920898497813276,0.5,358.1,0.5,HN-HOLD-02,road_time,osm:way:1253565814
0.0,0.8308600178890876,1191.9,0.5,HN-HOLD-02,road_time,osm:way:1296795442
0.005106842533101198,0.8943953488372094,561.5,0.5,HN-HOLD-02,road_time,osm:way:1307631429
0.8376062739586685,0.5,566.2,0.5,HN-HOLD-02,road_time,osm:way:1481550721
0.0,0.8998310570824524,145.5,0.5,HN-HOLD-02,road_time,osm:way:1510802054
0.7841266676007845,0.9403682432432431,28.0,0.25,HN-HOLD-02,road_time,osm:way:178995262
0.3830637167528309,0.8601411005845595,913.3,0.5,HN-HOLD-02,road_time,osm:way:208255133
0.7665910630150441,0.8800364780868101,318.9,0.25,HN-HOLD-02,road_time,osm:way:220302249
0.06470084752817347,0.5,237.3,0.25,HN-HOLD-02,road_time,osm:way:228075195
0.7666090200595184,0.9000300431388661,157.9,0.25,HN-HOLD-02,road_time,osm:way:28912942
0.37944302877196306,0.9198525641025641,557.5,0.5,HN-HOLD-02,road_time,osm:way:339936730
0.3915225595209138,0.8999444135630906,174.3,0.5,HN-HOLD-02,road_time,osm:way:340128580
0.7264955972080991,0.8999912485420625,406.8,0.5,HN-HOLD-02,road_time,osm:way:37625751
0.41129136000483546,0.5,355.1,0.5,HN-HOLD-02,road_time,osm:way:37629143
0.02490817377443515,0.5,154.7,0.25,HN-HOLD-02,road_time,osm:way:37933050
0.42271892365161284,0.5,123.6,0.5,HN-HOLD-02,road_time,osm:way:37933256
0.4089583852450871,0.5,746.4,0.25,HN-HOLD-02,road_time,osm:way:409390951
0.4092623115710795,0.5,645.1,0.25,HN-HOLD-02,road_time,osm:way:480826771
0.02058978408066332,0.5,800.2,0.5,HN-HOLD-02,road_time,osm:way:570587788
0.020517044283667185,0.5,892.5,0.5,HN-HOLD-02,road_time,osm:way:660703679
0.020053364963145272,0.5,1047.9,0.5,HN-HOLD-02,road_time,osm:way:675940105
0.7981509206232442,0.8800419931292913,301.3,0.5,HN-HOLD-02,road_time,osm:way:696913691
0.7669232714270221,0.8602533862139344,361.4,0.5,HN-HOLD-02,road_time,osm:way:697326496
0.4051210986272797,0.5,247.3,0.5,HN-HOLD-02,road_time,osm:way:700145152
0.8272797187297565,0.5,107.3,0.5,HN-HOLD-02,road_time,osm:way:700840711
0.38595488660564004,0.8998091883164537,123.0,0.5,HN-HOLD-02,road_time,osm:way:704147278
0.0,0.8003988535866361,1278.8,0.5,HN-HOLD-02,road_time,osm:way:843085954
0.003299545418346151,0.5,82.4,0.5,HN-HOLD-02,road_time,osm:way:879841441
0.0,0.5,758.3,0.5,HN-HOLD-03,road_time,osm:node:10011953034
0.0,0.5,1298.5,0.5,HN-HOLD-03,road_time,osm:node:10082412846
0.0,0.8686802047401802,1234.6,0.5,HN-HOLD-03,road_time,osm:node:10098130619
0.0,0.5,1418.2,0.5,HN-HOLD-03,road_time,osm:node:10098130620
0.0,0.5,1060.2,0.5,HN-HOLD-03,road_time,osm:node:10098130621
0.0,0.8435577279275572,1347.6,0.5,HN-HOLD-03,road_time,osm:node:10114776452
0.0,0.9190093256396805,1069.7,0.5,HN-HOLD-03,road_time,osm:node:10179892274
0.0,0.8813089433934046,1272.5,0.5,HN-HOLD-03,road_time,osm:node:10245908053
0.535831840237061,0.897677034883721,1741.6,0.25,HN-HOLD-03,road_time,osm:node:10709724414
0.0,0.9353194064040636,1070.8,0.5,HN-HOLD-03,road_time,osm:node:10715935205
0.0,0.5,1057.6,0.5,HN-HOLD-03,road_time,osm:node:10733187892
0.25443854228274976,0.9173391089108911,1299.7,0.25,HN-HOLD-03,road_time,osm:node:10855443206
0.0,0.5,1011.0,0.25,HN-HOLD-03,road_time,osm:node:11173421913
0.0,0.5,540.6,0.25,HN-HOLD-03,road_time,osm:node:11372720513
0.0,0.5,520.2,0.25,HN-HOLD-03,road_time,osm:node:11372720517
0.0,0.5,940.0,0.5,HN-HOLD-03,road_time,osm:node:11645156888
0.0,0.5,933.3,0.5,HN-HOLD-03,road_time,osm:node:11652768539
0.0,0.5,1117.4,0.25,HN-HOLD-03,road_time,osm:node:11697674110
0.0,0.5,872.8,0.25,HN-HOLD-03,road_time,osm:node:11768045210
0.0,0.5,864.3,0.25,HN-HOLD-03,road_time,osm:node:12067246576
0.4015442866311747,0.891799460734749,1106.8,0.5,HN-HOLD-03,road_time,osm:node:12090398186
0.0033185024169273534,0.5,1026.3,0.5,HN-HOLD-03,road_time,osm:node:12393379604
0.24189151382408727,0.8574178403755868,1651.1,0.5,HN-HOLD-03,road_time,osm:node:12814113704
0.0,0.5,971.6,0.5,HN-HOLD-03,road_time,osm:node:12836900460
0.25260649031084326,0.9288541666666668,321.0,0.5,HN-HOLD-03,road_time,osm:node:12876453886
0.0,0.5,613.5,0.25,HN-HOLD-03,road_time,osm:node:13033222658
0.2486451432046555,0.5,1006.5,0.5,HN-HOLD-03,road_time,osm:node:13323664905
0.2549508576780521,0.9179861111111111,938.0,0.25,HN-HOLD-03,road_time,osm:node:13352652760
0.24274893193898192,0.8407532956685498,1244.7,0.5,HN-HOLD-03,road_time,osm:node:13449384383
0.0,0.5,247.6,0.5,HN-HOLD-03,road_time,osm:node:14021381656
0.2424991083183614,0.8201189917018944,1387.2,0.5,HN-HOLD-03,road_time,osm:node:2471647464
0.26774076420961307,0.90585,1289.9,0.25,HN-HOLD-03,road_time,osm:node:3794435557
0.0,0.5,632.8,0.5,HN-HOLD-03,road_time,osm:node:4005477934
0.0,0.5,976.1,0.5,HN-HOLD-03,road_time,osm:node:4090279692
0.0,0.5,952.9,0.5,HN-HOLD-03,road_time,osm:node:4091988292
0.0,0.5,1037.5,0.5,HN-HOLD-03,road_time,osm:node:4186819465
0.0,0.5,570.4,0.5,HN-HOLD-03,road_time,osm:node:4258046056
0.0,0.5,1062.1,0.5,HN-HOLD-03,road_time,osm:node:4281628989
0.507111025434399,0.5,952.7,0.5,HN-HOLD-03,road_time,osm:node:4489385889
0.43266818347167935,0.5,968.9,0.25,HN-HOLD-03,road_time,osm:node:4499978190
0.014856299429495312,0.5,673.8,0.5,HN-HOLD-03,road_time,osm:node:4594455097
0.0,0.5,1050.1,0.5,HN-HOLD-03,road_time,osm:node:4714424789
0.0,0.5,619.6,0.5,HN-HOLD-03,road_time,osm:node:4745160523
0.2566687538609192,0.8802530027317271,1303.8,0.5,HN-HOLD-03,road_time,osm:node:5406262022
0.2642492172388759,0.5,1119.5,0.5,HN-HOLD-03,road_time,osm:node:5441412622
0.24219904954251298,0.8540880503144652,1039.5,0.25,HN-HOLD-03,road_time,osm:node:6849181831
0.0,0.5,999.6,0.5,HN-HOLD-03,road_time,osm:node:8938779418
0.0,0.5,952.8,0.5,HN-HOLD-03,road_time,osm:node:9109491917
0.24395226526876193,0.803503348789284,629.7,0.5,HN-HOLD-03,road_time,osm:node:9237323772
0.2668328511269932,0.5,1590.2,0.5,HN-HOLD-03,road_time,osm:node:9757095553
0.0,0.5,1127.1,0.5,HN-HOLD-03,road_time,osm:node:9805222029
0.4335029770884513,0.5,1606.6,0.5,HN-HOLD-03,road_time,osm:way:1019050229
0.0,0.8937993693338588,1075.7,0.5,HN-HOLD-03,road_time,osm:way:1103182086
0.2435306716463054,0.8409039548022598,959.2,0.5,HN-HOLD-03,road_time,osm:way:1114927597
0.42663257645464775,0.8998986433806332,1667.7,0.5,HN-HOLD-03,road_time,osm:way:1148571536
0.24356904030620635,0.854607843137255,1341.8,0.5,HN-HOLD-03,road_time,osm:way:1185629560
0.24403332969601477,0.8536781609195403,1616.8,0.5,HN-HOLD-03,road_time,osm:way:1192808464
0.40145806041520105,0.8897403736179946,960.1,0.5,HN-HOLD-03,road_time,osm:way:1234036432
0.25059213671295705,0.5,984.4,0.5,HN-HOLD-03,road_time,osm:way:1253565814
0.0,0.5,940.8,0.5,HN-HOLD-03,road_time,osm:way:1253839879
0.0,0.5,1091.4,0.5,HN-HOLD-03,road_time,osm:way:1255503501
0.0,0.8308600178890876,632.2,0.5,HN-HOLD-03,road_time,osm:way:1296795442
0.04238617077648059,0.8943953488372094,428.9,0.5,HN-HOLD-03,road_time,osm:way:1307631429
0.0,0.5,890.5,0.5,HN-HOLD-03,road_time,osm:way:136176176
0.2677237654052739,0.5,1438.4,0.5,HN-HOLD-03,road_time,osm:way:1481550721
0.0,0.8998310570824524,1017.7,0.5,HN-HOLD-03,road_time,osm:way:1510802054
0.2543581918977945,0.9403682432432431,953.5,0.25,HN-HOLD-03,road_time,osm:way:178995262
0.3993066941639254,0.8601411005845595,1621.4,0.5,HN-HOLD-03,road_time,osm:way:208255133
0.2499757099004442,0.8800364780868101,1048.8,0.25,HN-HOLD-03,road_time,osm:way:220302249
0.5569144337031462,0.5,1109.5,0.25,HN-HOLD-03,road_time,osm:way:228075195
0.24998019770830676,0.9000300431388661,1030.1,0.25,HN-HOLD-03,road_time,osm:way:28912942
0.39305193340006134,0.9198525641025641,1429.7,0.5,HN-HOLD-03,road_time,osm:way:339936730
0.408694420228521,0.8999444135630906,1046.5,0.5,HN-HOLD-03,road_time,osm:way:340128580
0.7362284924929369,0.8999912485420625,1279.0,0.5,HN-HOLD-03,road_time,osm:way:37625751
0.4414015313293755,0.5,1227.3,0.5,HN-HOLD-03,road_time,osm:way:37629143
0.43897385550607493,0.5,1016.8,0.25,HN-HOLD-03,road_time,osm:way:37933050
0.4379390027053588,0.5,973.4,0.5,HN-HOLD-03,road_time,osm:way:37933256
0.4573148213385091,0.5,1618.6,0.25,HN-HOLD-03,road_time,osm:way:409390951
0.436654029741713,0.5,1375.0,0.25,HN-HOLD-03,road_time,osm:way:480826771
0.25117163691768635,0.5,1672.4,0.5,HN-HOLD-03,road_time,osm:way:570587788
0.251108617578756,0.5,1187.1,0.5,HN-HOLD-03,road_time,osm:way:660703679
0.25070690124929607,0.5,1175.6,0.5,HN-HOLD-03,road_time,osm:way:675940105
0.7897968362257578,0.8800419931292913,1173.5,0.5,HN-HOLD-03,road_time,osm:way:696913691
0.5097465488119669,0.8602533862139344,1233.6,0.5,HN-HOLD-03,road_time,osm:way:697326496
0.43880416998767374,0.5,1119.5,0.5,HN-HOLD-03,road_time,osm:way:700145152
0.2651429623218061,0.5,971.3,0.5,HN-HOLD-03,road_time,osm:way:700840711
0.40361818850601916,0.8998091883164537,1009.3,0.5,HN-HOLD-03,road_time,osm:way:704147278
0.0,0.8003988535866361,1991.5,0.5,HN-HOLD-03,road_time,osm:way:843085954
0.020003881742281283,0.5,1514.6,0.5,HN-HOLD-04,road_time,osm:node:10011953034
0.0214379872400243,0.5,703.0,0.5,HN-HOLD-04,road_time,osm:node:10082412846
0.0,0.8686802047401802,439.7,0.5,HN-HOLD-04,road_time,osm:node:10098130619
0.0,0.5,271.2,0.5,HN-HOLD-04,road_time,osm:node:10098130620
0.0,0.5,192.8,0.5,HN-HOLD-04,road_time,osm:node:10103088449
0.011094270811377841,0.8435577279275572,410.8,0.5,HN-HOLD-04,road_time,osm:node:10114776452
0.0,0.5,190.7,0.5,HN-HOLD-04,road_time,osm:node:10129864868
0.0,0.9190093256396805,467.3,0.5,HN-HOLD-04,road_time,osm:node:10179892274
0.025051017347071974,0.5,642.9,0.5,HN-HOLD-04,road_time,osm:node:10214404094
0.0,0.8813089433934046,325.2,0.5,HN-HOLD-04,road_time,osm:node:10245908053
0.0183036733261924,0.5,194.6,0.5,HN-HOLD-04,road_time,osm:node:10248628290
0.018369004516164605,0.897677034883721,1689.1,0.25,HN-HOLD-04,road_time,osm:node:10709724414
0.006612469578350983,0.9353194064040636,542.7,0.5,HN-HOLD-04,road_time,osm:node:10715935205
0.0,0.9173391089108911,1521.4,0.25,HN-HOLD-04,road_time,osm:node:10855443206
0.027632089019282553,0.5,764.0,0.25,HN-HOLD-04,road_time,osm:node:10965931530
0.01811800196859004,0.5,207.9,0.5,HN-HOLD-04,road_time,osm:node:11242922596
0.019047905769093834,0.5,218.3,0.5,HN-HOLD-04,road_time,osm:node:11563157244
0.01812175473790336,0.5,149.6,0.5,HN-HOLD-04,road_time,osm:node:11563281096
0.019439920037459386,0.5,163.9,0.25,HN-HOLD-04,road_time,osm:node:11568902933
0.0,0.5,180.9,0.25,HN-HOLD-04,road_time,osm:node:11569613664
0.0,0.5,107.6,0.5,HN-HOLD-04,road_time,osm:node:11644509069
0.014973761527208676,0.5,162.5,0.5,HN-HOLD-04,road_time,osm:node:11644514823
0.0,0.5,135.2,0.5,HN-HOLD-04,road_time,osm:node:11655061818
0.023940476896956952,0.5,540.6,0.5,HN-HOLD-04,road_time,osm:node:11886893369
0.0,0.891799460734749,369.4,0.5,HN-HOLD-04,road_time,osm:node:12090398186
0.03436274067672501,0.5,362.0,0.5,HN-HOLD-04,road_time,osm:node:12096628672
0.01617384662921153,0.5,177.6,0.5,HN-HOLD-04,road_time,osm:node:12235167371
0.0,0.5,151.3,0.25,HN-HOLD-04,road_time,osm:node:12589868470
0.022706628469950984,0.5,123.0,0.5,HN-HOLD-04,road_time,osm:node:12645515452
0.024258920204449728,0.5,434.6,0.5,HN-HOLD-04,road_time,osm:node:12805994070
0.0,0.8574178403755868,429.8,0.5,HN-HOLD-04,road_time,osm:node:12814113704
0.007167824001438405,0.9288541666666668,1252.1,0.5,HN-HOLD-04,road_time,osm:node:12876453886
0.009859852684045175,0.9179861111111111,1731.6,0.25,HN-HOLD-04,road_time,osm:node:13352652760
0.0,0.8407532956685498,1081.5,0.5,HN-HOLD-04,road_time,osm:node:13449384383
0.027632089019282553,0.5,374.6,0.5,HN-HOLD-04,road_time,osm:node:13638561208
0.03303145209469302,0.5,329.7,0.5,HN-HOLD-04,road_time,osm:node:13649628501
0.015073884252821343,0.5,175.9,0.5,HN-HOLD-04,road_time,osm:node:13654187301
0.0,0.5,164.3,0.5,HN-HOLD-04,road_time,osm:node:13668872401
0.01828177305656908,0.5,165.5,0.5,HN-HOLD-04,road_time,osm:node:13852091302
0.027632089019282553,0.5,562.2,0.5,HN-HOLD-04,road_time,osm:node:13947176204
0.027632089019282553,0.5,697.9,0.5,HN-HOLD-04,road_time,osm:node:14144432502
0.0,0.5,196.0,0.5,HN-HOLD-04,road_time,osm:node:2399239575
0.0,0.8201189917018944,657.1,0.5,HN-HOLD-04,road_time,osm:node:2471647464
0.023039256153987032,0.5,458.1,0.5,HN-HOLD-04,road_time,osm:node:3712052430
0.0,0.5,77.4,0.25,HN-HOLD-04,road_time,osm:node:3769973034
0.010469098919541807,0.90585,623.4,0.25,HN-HOLD-04,road_time,osm:node:3794435557
0.027632089019282553,0.5,632.5,0.25,HN-HOLD-04,road_time,osm:node:3851718801
0.025051017347071974,0.5,415.8,0.5,HN-HOLD-04,road_time,osm:node:3883603836
0.016619958530342854,0.5,93.3,0.5,HN-HOLD-04,road_time,osm:node:423736651
0.023039256153987032,0.5,571.4,0.5,HN-HOLD-04,road_time,osm:node:4381918992
0.025051017347071974,0.5,497.8,0.5,HN-HOLD-04,road_time,osm:node:4762107023
0.3907519164110741,0.8802530027317271,187.1,0.5,HN-HOLD-04,road_time,osm:node:5406262022
0.015578153777245486,0.5,140.3,0.5,HN-HOLD-04,road_time,osm:node:5485657726
0.0,0.5,193.8,0.5,HN-HOLD-04,road_time,osm:node:5485766230
0.0,0.5,136.9,0.5,HN-HOLD-04,road_time,osm:node:5485802345
0.024258920204449728,0.5,135.2,0.5,HN-HOLD-04,road_time,osm:node:5485825576
0.0,0.5,153.1,0.5,HN-HOLD-04,road_time,osm:node:5485842830
0.023058160673081116,0.5,65.4,0.5,HN-HOLD-04,road_time,osm:node:5485875291
0.0,0.5,149.4,0.5,HN-HOLD-04,road_time,osm:node:5942412285
0.020200895595544444,0.5,191.5,0.5,HN-HOLD-04,road_time,osm:node:6743235675
0.0,0.8540880503144652,883.7,0.25,HN-HOLD-04,road_time,osm:node:6849181831
0.0,0.5,111.5,0.25,HN-HOLD-04,road_time,osm:node:6946996147
0.0201367111542221,0.5,206.9,0.5,HN-HOLD-04,road_time,osm:node:7113800486
0.015172490660367011,0.5,218.8,0.5,HN-HOLD-04,road_time,osm:node:7117106185
0.016543915141903183,0.5,125.0,0.5,HN-HOLD-04,road_time,osm:node:733355066
0.027632089019282553,0.5,633.5,0.5,HN-HOLD-04,road_time,osm:node:8345292959
0.0,0.5,148.5,0.25,HN-HOLD-04,road_time,osm:node:8906129445
0.00931293035396425,0.803503348789284,943.3,0.5,HN-HOLD-04,road_time,osm:node:9237323772
0.025051017347071974,0.5,1497.2,0.5,HN-HOLD-04,road_time,osm:node:9367555791
0.023606028935014244,0.5,542.2,0.5,HN-HOLD-04,road_time,osm:node:9805222035
0.025051017347071974,0.5,102.6,0.5,HN-HOLD-04,road_time,osm:node:9805222040
0.025051017347071974,0.5,373.4,0.5,HN-HOLD-04,road_time,osm:node:9805222047
0.017661298493972296,0.5,181.2,0.5,HN-HOLD-04,road_time,osm:node:9805222052
0.0,0.5,222.6,0.5,HN-HOLD-04,road_time,osm:way:1019050229
0.8957384299328022,0.5,570.3,0.5,HN-HOLD-04,road_time,osm:way:1087731715
0.8179593540076442,0.8937993693338588,681.4,0.5,HN-HOLD-04,road_time,osm:way:1103182086
0.0,0.8409039548022598,1156.4,0.5,HN-HOLD-04,road_time,osm:way:1114927597
0.0,0.8998986433806332,592.7,0.5,HN-HOLD-04,road_time,osm:way:1148571536
0.0,0.854607843137255,1443.3,0.5,HN-HOLD-04,road_time,osm:way:1185629560
0.0,0.8536781609195403,1522.0,0.5,HN-HOLD-04,road_time,osm:way:1192808464
0.9236234675513235,0.5,1034.3,0.5,HN-HOLD-04,road_time,osm:way:1223384698
0.0,0.8897403736179946,626.2,0.5,HN-HOLD-04,road_time,osm:way:1234036432
0.8934174915968167,0.5,856.4,0.5,HN-HOLD-04,road_time,osm:way:1253839879
0.0,0.5,115.5,0.5,HN-HOLD-04,road_time,osm:way:1264582880
0.831837550634899,0.8308600178890876,1696.8,0.5,HN-HOLD-04,road_time,osm:way:1296795442
0.027632089019282553,0.5,376.0,0.25,HN-HOLD-04,road_time,osm:way:1301715443
0.8539043480146398,0.8943953488372094,1066.4,0.5,HN-HOLD-04,road_time,osm:way:1307631429
0.8895944765928706,0.5,804.5,0.5,HN-HOLD-04,road_time,osm:way:136176176
0.8606866986093579,0.5,731.2,0.5,HN-HOLD-04,road_time,osm:way:1365437934
0.8778026330265949,0.5,1110.7,0.25,HN-HOLD-04,road_time,osm:way:1474970180
0.0,0.5,237.2,0.5,HN-HOLD-04,road_time,osm:way:1481550721
0.8014728266848743,0.8998310570824524,466.5,0.5,HN-HOLD-04,road_time,osm:way:1510802054
0.0,0.9403682432432431,587.5,0.25,HN-HOLD-04,road_time,osm:way:178995262
0.0,0.8601411005845595,555.0,0.5,HN-HOLD-04,road_time,osm:way:208255133
0.0,0.8800364780868101,572.1,0.25,HN-HOLD-04,road_time,osm:way:220302249
0.8922701075356885,0.5,481.8,0.5,HN-HOLD-04,road_time,osm:way:223798542
0.0,0.9000300431388661,598.3,0.25,HN-HOLD-04,road_time,osm:way:28912942
0.8859813350112674,0.5,193.5,0.5,HN-HOLD-04,road_time,osm:way:28945667
0.0,0.9198525641025641,1.5,0.5,HN-HOLD-04,road_time,osm:way:339936730
0.0,0.8999444135630906,468.5,0.5,HN-HOLD-04,road_time,osm:way:340128580
0.0,0.8999912485420625,545.2,0.5,HN-HOLD-04,road_time,osm:way:37625751
0.8963867564580063,0.5,596.9,0.5,HN-HOLD-04,road_time,osm:way:37933849
0.0,0.8800419931292913,484.5,0.5,HN-HOLD-04,road_time,osm:way:696913691
0.0,0.8602533862139344,499.8,0.5,HN-HOLD-04,road_time,osm:way:697326496
0.0,0.8998091883164537,514.8,0.5,HN-HOLD-04,road_time,osm:way:704147278
0.7633911274098293,0.8003988535866361,970.5,0.5,HN-HOLD-04,road_time,osm:way:843085954
0.8988760699252966,0.5,607.1,0.5,HN-HOLD-04,road_time,osm:way:879841441
0.8992761349590538,0.5,1158.9,0.5,HN-HOLD-04,road_time,osm:way:908417669
0.9059368934309635,0.5,1404.7,0.5,HN-HOLD-04,road_time,osm:way:959984228
0.0,0.5,1009.7,0.5,HN-HOLD-05,road_time,osm:node:10011953034
0.0,0.5,793.0,0.5,HN-HOLD-05,road_time,osm:node:10082412846
0.02195849600675498,0.8686802047401802,362.4,0.5,HN-HOLD-05,road_time,osm:node:10098130619
0.03419294720223098,0.5,546.0,0.5,HN-HOLD-05,road_time,osm:node:10098130620
0.03419294720223098,0.5,428.8,0.5,HN-HOLD-05,road_time,osm:node:10098130621
0.03419294720223098,0.5,754.9,0.5,HN-HOLD-05,road_time,osm:node:10098130622
0.0,0.8435577279275572,475.4,0.5,HN-HOLD-05,road_time,osm:node:10114776452
0.021936718964139804,0.9190093256396805,197.5,0.5,HN-HOLD-05,road_time,osm:node:10179892274
0.01739396935722311,0.8813089433934046,400.3,0.5,HN-HOLD-05,road_time,osm:node:10245908053
0.0,0.9353194064040636,198.6,0.5,HN-HOLD-05,road_time,osm:node:10715935205
