poi_id,name,location,category,latitude,longitude,hours_raw,hours_status,data_status,source_url
osm:way:1484793110,Đình làng Giáp Tứ,Hà Nội,temple,20.97636205,105.8509424136198,,unknown,usable,https://www.openstreetmap.org/way/1484793110
osm:way:1484919510,Xanh Design DN Tiệm Cây và Nước,Đà Nẵng,zoo,16.02016365,108.236873,,unknown,usable,https://www.openstreetmap.org/way/1484919510
osm:way:1486092201,Công viên Mường Lò,Lào Cai,park,21.591932999999997,104.51884887856659,,unknown,usable,https://www.openstreetmap.org/way/1486092201
osm:way:1486332120,Devil Mountain Tourist Area,Lâm Đồng,attraction,12.0020846,108.34975653204162,Mo-Su 08:00-17:00,known,usable,https://www.openstreetmap.org/way/1486332120
osm:way:1486336890,Khu du Lịch Vườn Thiền Vi Diệu Thức,Lâm Đồng,attraction,12.0021357,108.3505356193093,Mo-Sa 08:00-17:00,known,usable,https://www.openstreetmap.org/way/1486336890
osm:way:1486770750,Sân cỏ nhân tạo,Vĩnh Long,park,9.9208095,106.34722414999999,,unknown,usable,https://www.openstreetmap.org/way/1486770750
osm:way:1486770762,Sân bóng chuyền,Vĩnh Long,park,9.920330100000001,106.34853244237405,,unknown,usable,https://www.openstreetmap.org/way/1486770762
osm:way:1487717030,Nhà thờ Ngô Khê,Bắc Ninh,temple,21.1708772,106.03240605085853,,unknown,usable,https://www.openstreetmap.org/way/1487717030
osm:way:1488809948,Vườn hoa Thi Sách,Hà Nội,park,21.01432865,105.85456164181757,,unknown,usable,https://www.openstreetmap.org/way/1488809948
osm:way:1488889320,Nhà thờ giáo xứ Yên Duyên,Hà Nội,temple,20.9658759,105.87452966178395,,unknown,usable,https://www.openstreetmap.org/way/1488889320
osm:way:1488891322,Chùa Pháp Vân,Hà Nội,temple,20.968533700000002,105.84249978547876,,unknown,usable,https://www.openstreetmap.org/way/1488891322
osm:way:1488891323,Đình làng Pháp Vân,Hà Nội,temple,20.969030250000003,105.84210893984904,,unknown,usable,https://www.openstreetmap.org/way/1488891323
osm:way:1488988777,Bao Tang Phu Quoc,An Giang,museum,10.1928671,103.96733056470106,07:00-17:00,known,usable,https://www.openstreetmap.org/way/1488988777
osm:way:1489171253,Vườn hoa trung tâm thị trấn Gia Bình (phía nam),Bắc Ninh,park,21.0498334,106.1758766663551,,unknown,usable,https://www.openstreetmap.org/way/1489171253
osm:way:1489498510,"Không gian sinh hoạt công cộng, vườn hoa, cây xanh, nơi luyện tập thể thao và không gian văn hóa Hồ Chí Minh",Cao Bằng,park,22.67032855,106.25736148924437,,unknown,usable,https://www.openstreetmap.org/way/1489498510
osm:way:1489570686,Bãi Trào,An Giang,beach,9.96212465,104.01267768385068,,unknown,usable,https://www.openstreetmap.org/way/1489570686
osm:way:1489608159,CÔNG VIÊN QUẢNG TRƯỜNG,An Giang,park,9.956490500000001,104.01257825059224,,unknown,usable,https://www.openstreetmap.org/way/1489608159
osm:way:1489635599,Chùa Tâm Pháp - Giáp Nhị,Hà Nội,temple,20.976533699999997,105.84673522110266,,unknown,usable,https://www.openstreetmap.org/way/1489635599
osm:way:1489846032,Quốc Mẫu Hall,,temple,10.1098621,104.02822457308436,,unknown,needs_review,https://www.openstreetmap.org/way/1489846032
osm:way:1489994542,Hội quán Hà Chương,Hồ Chí Minh,temple,10.753153999999999,106.65794726186223,,unknown,usable,https://www.openstreetmap.org/way/1489994542
osm:way:1490517090,Thuong Dong Co Hy,,temple,10.37916815,104.07406691538844,,unknown,needs_review,https://www.openstreetmap.org/way/1490517090
osm:way:1490517091,DINH TRĂMQUAN,,temple,10.37908915,104.07414085276471,,unknown,needs_review,https://www.openstreetmap.org/way/1490517091
osm:way:1490517097,DINH TRĂMQUAN,,temple,10.379249999999999,104.0740834,,unknown,excluded,https://www.openstreetmap.org/way/1490517097
osm:way:1490993007,Đình Linh Đàm,Hà Nội,temple,20.968224300000003,105.83539453136564,,unknown,usable,https://www.openstreetmap.org/way/1490993007
osm:way:1491058619,Tàn tích xưởng bị cháy,Hưng Yên,historic,20.98656805,106.03406359778874,,unknown,usable,https://www.openstreetmap.org/way/1491058619
osm:way:1491082316,Dinh Cậu,An Giang,temple,10.2172156,103.9564313609247,,unknown,usable,https://www.openstreetmap.org/way/1491082316
osm:way:1491439860,Thiên đường giải trí Thỏ Trắng,Hồ Chí Minh,theme_park,10.7849759,106.66526400102171,,unknown,usable,https://www.openstreetmap.org/way/1491439860
osm:way:1491714685,Mộ Ông Cả Khạp,Đồng Tháp,historic,10.277566199999999,105.60284292055303,,unknown,usable,https://www.openstreetmap.org/way/1491714685
osm:way:1491778782,Di tích lịch sử Cây Da Bến Nhự,Đồng Tháp,attraction,10.345942,105.68152209724408,,unknown,usable,https://www.openstreetmap.org/way/1491778782
osm:way:1492013414,BÀ LỚN TƯỚNG LÊ KIM ĐỊNH,An Giang,temple,10.25143235,103.94317503707312,,unknown,usable,https://www.openstreetmap.org/way/1492013414
osm:way:1493495956,Đình thần Nhơn Nhượng,Tây Ninh,temple,10.5620128,106.39948465,,unknown,usable,https://www.openstreetmap.org/way/1493495956
osm:way:1493853781,Chùa Long Phước,Đồng Tháp,temple,10.27085005,105.6131696675637,,unknown,usable,https://www.openstreetmap.org/way/1493853781
osm:way:1493885005,Bãi Rạch Vẹm,An Giang,beach,10.369427,103.93572776255715,,unknown,usable,https://www.openstreetmap.org/way/1493885005
osm:way:1494115173,东兴外滩公园,Quảng Ninh,park,21.542531349999997,107.97700762367234,,unknown,usable,https://www.openstreetmap.org/way/1494115173
osm:way:1494293548,ConCo Beach,An Giang,beach,10.2919546,103.90992566564219,,unknown,usable,https://www.openstreetmap.org/way/1494293548
osm:way:1495497240,Thiền viện Trúc Lâm Bình Phước,Đồng Nai,temple,11.718054250000002,106.46985049695256,,unknown,usable,https://www.openstreetmap.org/way/1495497240
osm:way:1495746338,Tháp Hẹn hò,An Giang,attraction,10.32558115,103.85793905,,unknown,usable,https://www.openstreetmap.org/way/1495746338
osm:way:1495863979,Nhà thở ông Đỗ Văn Xưởng - Bí danh Nguyễn Hồng,Bắc Ninh,temple,21.164284950000003,106.04591598608215,,unknown,usable,https://www.openstreetmap.org/way/1495863979
osm:way:1495863983,Đình Khả Lễ,Bắc Ninh,temple,21.16280285,106.04975942093023,,unknown,usable,https://www.openstreetmap.org/way/1495863983
osm:way:1495890430,Vòng xoay thời gian,An Giang,attraction,10.3359761,103.85522304733527,,unknown,usable,https://www.openstreetmap.org/way/1495890430
osm:way:1496343290,Nhà thờ Cái Sơn,Vĩnh Long,temple,10.0775834,105.91484435314398,,unknown,usable,https://www.openstreetmap.org/way/1496343290
osm:way:149699484,Công viên Biển Đông,,park,16.0683513,108.2459339349006,,unknown,needs_review,https://www.openstreetmap.org/way/149699484
osm:way:1497050780,Hội quán Tuệ Thành,Hồ Chí Minh,temple,10.7535637,106.6611920221623,,unknown,usable,https://www.openstreetmap.org/way/1497050780
osm:way:1497569902,Tượng đài “Quyết tử để Tổ quốc quyết sinh”,Hà Nội,historic,21.0401583,105.84605535,,unknown,usable,https://www.openstreetmap.org/way/1497569902
osm:way:1497572243,Điện Kính Thiên,Hà Nội,historic,21.036792,105.84042643723532,,unknown,usable,https://www.openstreetmap.org/way/1497572243
osm:way:1497591459,Đình Minh Hương Gia Thạnh,Hồ Chí Minh,temple,10.7523763,106.66106583650901,,unknown,usable,https://www.openstreetmap.org/way/1497591459
osm:way:1497701700,Mộ ông Huyện Bình,Đồng Tháp,historic,10.260509500000001,105.58890019610689,,unknown,usable,https://www.openstreetmap.org/way/1497701700
osm:way:1498023643,Nhà tưởng niệm liệt sĩ,Hà Nội,temple,21.042811450000002,105.83639839412879,,unknown,usable,https://www.openstreetmap.org/way/1498023643
osm:way:1498023650,Non bộ,Hà Nội,park,21.043034499999997,105.8363941,,unknown,usable,https://www.openstreetmap.org/way/1498023650
osm:way:1498100984,Midori The Glory Park,Hồ Chí Minh,park,11.07085075,106.680911546913,,unknown,usable,https://www.openstreetmap.org/way/1498100984
osm:way:1498101012,Công Viên MIDORI,Hồ Chí Minh,park,11.070878350000001,106.67762526159436,,unknown,usable,https://www.openstreetmap.org/way/1498101012
osm:way:1498101013,Công Viên MIDORI,Hồ Chí Minh,park,11.068079099999999,106.67817667622643,,unknown,usable,https://www.openstreetmap.org/way/1498101013
osm:way:1498101027,Hikari Park,Hồ Chí Minh,park,11.0582165,106.68477485830238,,unknown,usable,https://www.openstreetmap.org/way/1498101027
osm:way:1498116337,Công viên Hòa Phú,Hồ Chí Minh,park,11.069709150000001,106.69718872132445,,unknown,usable,https://www.openstreetmap.org/way/1498116337
osm:way:1498161013,BECAMEX TOKYU GALLERY,Hồ Chí Minh,museum,11.057357849999999,106.68495066545455,,unknown,usable,https://www.openstreetmap.org/way/1498161013
osm:way:1498334120,Chùa Cống Yên,Hà Nội,temple,21.0457189,105.80728420394857,,unknown,usable,https://www.openstreetmap.org/way/1498334120
osm:way:1498699571,Điện thờ bác hồ và người có công với cách mạng,Bắc Ninh,temple,21.1407299,105.94183944129281,,unknown,usable,https://www.openstreetmap.org/way/1498699571
osm:way:1498699572,Nhà sinh hoạt chùa tây am,Bắc Ninh,temple,21.140623599999998,105.94156848154472,,unknown,usable,https://www.openstreetmap.org/way/1498699572
osm:way:1498699573,Chùa Tây Am (chùa Đồng Kỵ),Bắc Ninh,temple,21.1403095,105.94140391696948,,unknown,usable,https://www.openstreetmap.org/way/1498699573
osm:way:1498699574,gác chuông,Bắc Ninh,temple,21.139833250000002,105.9416168047108,,unknown,usable,https://www.openstreetmap.org/way/1498699574
osm:way:1498699575,Điện thờ mẫu,Bắc Ninh,temple,21.140172800000002,105.94150682606056,,unknown,usable,https://www.openstreetmap.org/way/1498699575
osm:way:1498699576,Điện thờ tam bảo,Bắc Ninh,temple,21.140005350000003,105.94166030583719,,unknown,usable,https://www.openstreetmap.org/way/1498699576
osm:way:1498699577,Hậu điện,Bắc Ninh,temple,21.1400817,105.94171627899189,,unknown,usable,https://www.openstreetmap.org/way/1498699577
osm:way:1498699578,Gian thờ tổ,Bắc Ninh,temple,21.1402918,105.94168933296773,,unknown,usable,https://www.openstreetmap.org/way/1498699578
osm:way:1498699579,Hậu điện,Bắc Ninh,temple,21.14020575,105.94178370499387,,unknown,excluded,https://www.openstreetmap.org/way/1498699579
osm:way:1498699580,Đền Đồng Kỵ,Bắc Ninh,temple,21.14193255,105.94412939717925,,unknown,usable,https://www.openstreetmap.org/way/1498699580
osm:way:1498699581,Điện chính đền Đồng Kỵ,Bắc Ninh,temple,21.14169545,105.9438688917655,,unknown,usable,https://www.openstreetmap.org/way/1498699581
osm:way:1498699582,Đền Đồng Kỵ,Bắc Ninh,temple,21.141390649999998,105.94376525000001,,unknown,excluded,https://www.openstreetmap.org/way/1498699582
osm:way:1498699587,Sân đấu vật,Bắc Ninh,temple,21.1397643,105.94113684163779,,unknown,usable,https://www.openstreetmap.org/way/1498699587
osm:way:1498699596,Miếu,Bắc Ninh,temple,21.13977445,105.94195865525353,,unknown,usable,https://www.openstreetmap.org/way/1498699596
osm:way:1498699608,Tượng phật,Bắc Ninh,temple,21.14162915,105.94301929403284,,unknown,usable,https://www.openstreetmap.org/way/1498699608
osm:way:1498751828,Nhà thờ Chi hội Thiện Cư,Đồng Nai,temple,11.98039475,106.82909334205371,,unknown,usable,https://www.openstreetmap.org/way/1498751828
osm:way:1498751831,Nhà bia Tưởng niệm các Anh hùng Liệt sĩ xã Tân Thành,Đồng Nai,historic,11.914641249999999,106.70502764221058,,unknown,usable,https://www.openstreetmap.org/way/1498751831
osm:way:149904629,Chùa Long Hoa,Hồ Chí Minh,temple,10.717765,106.73431370033671,,unknown,usable,https://www.openstreetmap.org/way/149904629
osm:way:149904638,Trung Tâm Văn Hóa Quận 7,Hồ Chí Minh,park,10.7115835,106.73767884698188,,unknown,usable,https://www.openstreetmap.org/way/149904638
osm:way:1499809233,Hội quán Nghĩa An,Hồ Chí Minh,temple,10.75365365,106.66212880623347,,unknown,usable,https://www.openstreetmap.org/way/1499809233
osm:way:1499844270,Miếu Ngũ Hành Tân Hoà,Hồ Chí Minh,temple,10.8852923,106.78397333971614,,unknown,usable,https://www.openstreetmap.org/way/1499844270
osm:way:1501058506,Chùa Tình Quang,Hà Nội,temple,21.0698659,105.91630695430132,,unknown,usable,https://www.openstreetmap.org/way/1501058506
osm:way:1501058522,Đình Tình Quang,Hà Nội,temple,21.07216905,105.91849012099685,,unknown,usable,https://www.openstreetmap.org/way/1501058522
osm:way:1501058523,Miếu Tình Quang,Hà Nội,temple,21.07221715,105.91750681011587,,unknown,usable,https://www.openstreetmap.org/way/1501058523
osm:way:1501299673,Thiên Bửu Tự (Chùa Thầy Sửu),Hồ Chí Minh,temple,10.9150411,106.69961742766803,,unknown,usable,https://www.openstreetmap.org/way/1501299673
osm:way:1501823354,Sân cỏ,Đồng Nai,park,11.0926317,107.21464114216232,,unknown,usable,https://www.openstreetmap.org/way/1501823354
osm:way:1502769172,Hội quán Tam Sơn,Hồ Chí Minh,temple,10.75254915,106.66168138654314,,unknown,usable,https://www.openstreetmap.org/way/1502769172
osm:way:1503898229,Nhà thờ Giáo họ Suối Minh,Đồng Nai,temple,11.81600775,106.87604518270643,,unknown,usable,https://www.openstreetmap.org/way/1503898229
osm:way:1503898237,Chùa Hiếu Huệ,Đồng Nai,temple,11.7815875,106.9440184434479,,unknown,usable,https://www.openstreetmap.org/way/1503898237
osm:way:1503898256,Chùa Minh Đức,Đồng Nai,temple,11.77293585,106.93209844747008,,unknown,usable,https://www.openstreetmap.org/way/1503898256
osm:way:1504468787,Công viên Park Hill - Times City,Hà Nội,park,20.9916293,105.86833995654999,,unknown,usable,https://www.openstreetmap.org/way/1504468787
osm:way:150456654,Công viên Lê Duẩn,Quảng Trị,park,16.8224169,107.10127476351148,,unknown,usable,https://www.openstreetmap.org/way/150456654
osm:way:1504807179,Vườn hoa ao cá Bác Hồ (Vĩnh Tuy),Hà Nội,park,20.99504055,105.87293364945651,,unknown,usable,https://www.openstreetmap.org/way/1504807179
osm:way:1506412528,Chùa Phả Quang,Hà Nội,temple,20.7722081,105.90230292160469,,unknown,usable,https://www.openstreetmap.org/way/1506412528
osm:way:1507387390,Đình làng Hậu,Hà Nội,temple,21.036004249999998,105.78987143414946,,unknown,usable,https://www.openstreetmap.org/way/1507387390
osm:way:1507639919,Đình Tân Khai,Hà Nội,temple,20.988888199999998,105.87476243214286,,unknown,usable,https://www.openstreetmap.org/way/1507639919
osm:way:1507896803,Chùa Vĩnh Trù,Hà Nội,temple,21.03753815,105.84852520011728,,unknown,usable,https://www.openstreetmap.org/way/1507896803
osm:way:1507906001,Đền Thọ Nam,Hà Nội,temple,21.032297800000002,105.85429620309782,,unknown,usable,https://www.openstreetmap.org/way/1507906001
osm:way:1507957173,Đền Nhân Nội,Hà Nội,temple,21.03400475,105.84821598704454,,unknown,usable,https://www.openstreetmap.org/way/1507957173
osm:way:1508003863,Chùa Bảo Long,Hưng Yên,temple,20.4287902,106.57543879494438,,unknown,usable,https://www.openstreetmap.org/way/1508003863
osm:way:1508244268,Chùa Bửu Hùng,Lâm Đồng,temple,10.75435105,107.88079898496488,,unknown,usable,https://www.openstreetmap.org/way/1508244268
osm:way:150859298,Minh Chau Beach,,beach,20.94469275,107.55165221270946,,unknown,needs_review,https://www.openstreetmap.org/way/150859298
osm:way:150876064,Bãi biển Sơn Hào,,beach,20.89939965,107.52151779832647,,unknown,needs_review,https://www.openstreetmap.org/way/150876064
osm:way:150876066,Bãi biển Minh Châu,,beach,20.9171944,107.53904541793673,,unknown,needs_review,https://www.openstreetmap.org/way/150876066
osm:way:150876067,Bãi biển Quan Lạn,,beach,20.867603799999998,107.49658019023627,,unknown,needs_review,https://www.openstreetmap.org/way/150876067
osm:way:1508779595,Thiên Quang Ni Tự,Hồ Chí Minh,temple,10.885113700000002,106.78725330979633,,unknown,usable,https://www.openstreetmap.org/way/1508779595
osm:way:1509320731,Kinh thành Huế,Huế,historic,16.4767988,107.5722125044843,,unknown,usable,https://www.openstreetmap.org/way/1509320731
osm:way:1509740862,Miếu thờ Kim Giang,Hà Nội,temple,20.97831925,105.81570853647919,,unknown,usable,https://www.openstreetmap.org/way/1509740862
osm:way:1509937793,Làng Cu Lần,Lâm Đồng,attraction,12.026509449999999,108.36266214658347,,unknown,usable,https://www.openstreetmap.org/way/1509937793
osm:way:1510272699,Chua Bo De,Lâm Đồng,temple,11.9306854,108.43881300000001,,unknown,usable,https://www.openstreetmap.org/way/1510272699
osm:way:1510322144,Công viên The Manor,Hà Nội,park,20.9734238,105.81473469584411,,unknown,usable,https://www.openstreetmap.org/way/1510322144
osm:way:1510322146,Công viên The Manor,Hà Nội,park,20.97186335,105.81366818639817,,unknown,usable,https://www.openstreetmap.org/way/1510322146
osm:way:1510706883,Đình Đồng Lạc,Hà Nội,temple,21.033420749999998,105.85076125774421,,unknown,usable,https://www.openstreetmap.org/way/1510706883
osm:way:1510723411,Đền Cổ Lương,Hà Nội,temple,21.0369283,105.85155713706897,,unknown,usable,https://www.openstreetmap.org/way/1510723411
osm:way:1510732443,Đền Quan Đế,Hà Nội,temple,21.0361504,105.85198320314126,,unknown,usable,https://www.openstreetmap.org/way/1510732443
osm:way:1510802054,Phố Sách Hà Nội,Hà Nội,park,21.02488975,105.84784835773819,,unknown,usable,https://www.openstreetmap.org/way/1510802054
osm:way:1511011826,Louvre,Đà Nẵng,attraction,15.9951834,107.98975840048956,,unknown,usable,https://www.openstreetmap.org/way/1511011826
osm:way:1511017351,Công viên Nam Thông 3,Hồ Chí Minh,park,10.7193082,106.73210853975942,,unknown,usable,https://www.openstreetmap.org/way/1511017351
osm:way:1511124667,Đình Đông Thành,Hà Nội,temple,21.035208150000003,105.84787948419913,,unknown,usable,https://www.openstreetmap.org/way/1511124667
osm:way:1511193587,Đền Bích Tiêu,Hà Nội,temple,20.982793100000002,105.8462058,,unknown,usable,https://www.openstreetmap.org/way/1511193587
osm:way:1511395772,Chùa Vạn Dừc,Lâm Đồng,temple,11.9284957,108.34935385485544,,unknown,usable,https://www.openstreetmap.org/way/1511395772
osm:way:1511491224,Khu công viên sinh thái Vĩnh Hưng,Hà Nội,park,20.9933252,105.87652060839227,,unknown,usable,https://www.openstreetmap.org/way/1511491224
osm:way:1511502932,Nhà thờ Pháp Vân,Hà Nội,temple,20.9672871,105.84354810238568,,unknown,usable,https://www.openstreetmap.org/way/1511502932
osm:way:151182943,Công viên Diên Hồng,Gia Lai,park,13.968713699999999,107.9977996601115,,unknown,usable,https://www.openstreetmap.org/way/151182943
osm:way:1512814817,Đình làng Giáp Thất,Hà Nội,temple,20.98323295,105.84418848625575,,unknown,usable,https://www.openstreetmap.org/way/1512814817
osm:way:1512814818,Chùa Giáp Bát,Hà Nội,temple,20.982991249999998,105.84393789112153,,unknown,usable,https://www.openstreetmap.org/way/1512814818
osm:way:1513549273,Chùa Giấy,Hà Nội,temple,20.98706385,105.92488824514088,,unknown,usable,https://www.openstreetmap.org/way/1513549273
osm:way:1513549276,Đình Thuận Tốn,Hà Nội,temple,20.98931155,105.9276674415666,,unknown,usable,https://www.openstreetmap.org/way/1513549276
osm:way:1513549277,Miếu Thuận Tốn,Hà Nội,temple,20.9926399,105.92772598875916,,unknown,usable,https://www.openstreetmap.org/way/1513549277
osm:way:1513549278,Chùa Thuận Tốn,Hà Nội,temple,20.9891081,105.92679945764331,,unknown,usable,https://www.openstreetmap.org/way/1513549278
osm:way:1514726261,Sakura Park,Hà Nội,park,21.0032668,105.7363787082242,,unknown,usable,https://www.openstreetmap.org/way/1514726261
osm:way:1515168293,Chùa Phước Lâm,Cần Thơ,temple,9.904188399999999,105.80760938414261,,unknown,usable,https://www.openstreetmap.org/way/1515168293
osm:way:1515399859,Vườn dâu Công nghệ cao Bình Yên,Lâm Đồng,attraction,11.94883695,108.42714058859642,,unknown,usable,https://www.openstreetmap.org/way/1515399859
osm:way:1516075211,Ni Viện Tuệ Quang,Lâm Đồng,temple,11.9531422,108.43019180579242,,unknown,usable,https://www.openstreetmap.org/way/1516075211
osm:way:1516120174,Chùa Linh Giác,Lâm Đồng,temple,11.963884700000001,108.43951177357565,,unknown,usable,https://www.openstreetmap.org/way/1516120174
osm:way:1517347653,Hội quán Lệ Châu,Hồ Chí Minh,temple,10.752256299999999,106.65521067639682,,unknown,usable,https://www.openstreetmap.org/way/1517347653
osm:way:1517604966,Đình Tam Chúc,Ninh Bình,temple,20.5609656,105.80927779227841,,unknown,usable,https://www.openstreetmap.org/way/1517604966
osm:way:1517604972,Đền Mẫu,Ninh Bình,temple,20.55995525,105.8019512544441,,unknown,usable,https://www.openstreetmap.org/way/1517604972
osm:way:1517605010,Nhật Quang Viên,Ninh Bình,park,20.551302399999997,105.79655992648514,,unknown,usable,https://www.openstreetmap.org/way/1517605010
osm:way:1518080727,Di tích lưu niệm Chủ tịch Hồ Chí Minh,Hồ Chí Minh,museum,10.751145999999999,106.65889438269264,,unknown,usable,https://www.openstreetmap.org/way/1518080727
osm:way:1518080732,Chùa Kỳ Quang,Hồ Chí Minh,temple,10.79673785,106.6758387,,unknown,usable,https://www.openstreetmap.org/way/1518080732
osm:way:1518080737,Chùa Sắc Tứ Trường Thọ,Hồ Chí Minh,temple,10.82845335,106.68407222338836,,unknown,usable,https://www.openstreetmap.org/way/1518080737
osm:way:1518080743,Đình thần Xuân Hiệp,Hồ Chí Minh,temple,10.8778607,106.76540423966219,,unknown,usable,https://www.openstreetmap.org/way/1518080743
osm:way:1518080758,Chùa Phước Tường,Hồ Chí Minh,temple,10.84193285,106.78845415010963,,unknown,usable,https://www.openstreetmap.org/way/1518080758
osm:way:1518080762,Chùa Hội Sơn,Hồ Chí Minh,temple,10.87139185,106.84118205277576,,unknown,usable,https://www.openstreetmap.org/way/1518080762
osm:way:1518107504,Bót Dây Thép,Hồ Chí Minh,museum,10.844331799999999,106.79345930065077,,unknown,usable,https://www.openstreetmap.org/way/1518107504
osm:way:1518302470,Vườn Cột Kinh,Ninh Bình,park,20.554073449999997,105.79697515382496,,unknown,usable,https://www.openstreetmap.org/way/1518302470
osm:way:1518302477,Chùa Ngọc,Ninh Bình,temple,20.5497061,105.7927795432505,,unknown,usable,https://www.openstreetmap.org/way/1518302477
osm:way:1518565038,Đình Bình Quân,Tây Ninh,temple,10.52722595,106.4025949487102,,unknown,usable,https://www.openstreetmap.org/way/1518565038
osm:way:1518565039,Đình thần Bình Yên Đông,Tây Ninh,temple,10.5298022,106.40699777051935,,unknown,usable,https://www.openstreetmap.org/way/1518565039
osm:way:1519326479,Công viên,Bắc Ninh,park,21.185744749999998,106.07093180202075,,unknown,usable,https://www.openstreetmap.org/way/1519326479
osm:way:1519545462,Di tích ngôi nhà số 5D phố Hàm Long,Hà Nội,museum,21.018413250000002,105.85451568524627,,unknown,usable,https://www.openstreetmap.org/way/1519545462
osm:way:1519545465,Nhà lưu niệm Chủ tịch Hồ Chí Minh,Hà Nội,museum,20.977456349999997,105.7767367799633,,unknown,usable,https://www.openstreetmap.org/way/1519545465
osm:way:1519567585,Đình Thanh Điềm,Hà Nội,temple,21.1205856,105.64966432586165,,unknown,usable,https://www.openstreetmap.org/way/1519567585
osm:way:1520930701,Đền Cuông Vọng Tử,Hà Nội,temple,20.99559155,105.84601665342386,,unknown,usable,https://www.openstreetmap.org/way/1520930701
osm:way:1521115214,Khu tượng đài Đồi Sim,An Giang,historic,10.04182155,104.01707752449133,,unknown,excluded,https://www.openstreetmap.org/way/1521115214
osm:way:152287771,Bãi Sao,,beach,10.052472999999999,104.03519284689673,,unknown,needs_review,https://www.openstreetmap.org/way/152287771
osm:way:152288136,Bãi Khem,,beach,10.03577375,104.03063403625694,,unknown,needs_review,https://www.openstreetmap.org/way/152288136
osm:way:1524706757,Giọt Sương Bay Lên Home Garden,Lâm Đồng,park,11.941659000000001,108.47211432199684,,unknown,usable,https://www.openstreetmap.org/way/1524706757
osm:way:1524880478,Đình Nam Dư Hạ,Hà Nội,temple,20.97692695,105.8858719884414,,unknown,usable,https://www.openstreetmap.org/way/1524880478
osm:way:1524880482,Chùa Nam Dư Hạ,Hà Nội,temple,20.97776355,105.88426010019313,,unknown,usable,https://www.openstreetmap.org/way/1524880482
osm:way:1524880483,Vườn hoa Tây Trà,Hà Nội,park,20.97785735,105.88351197215653,,unknown,usable,https://www.openstreetmap.org/way/1524880483
osm:way:1524880491,Chùa Trung Lập,Hà Nội,temple,20.981228299999998,105.88563335196599,,unknown,usable,https://www.openstreetmap.org/way/1524880491
osm:way:1524880492,Đình Trung Lâp,Hà Nội,temple,20.9809604,105.88447410941268,,unknown,usable,https://www.openstreetmap.org/way/1524880492
osm:way:1524880571,Chùa Nam Dư Thượng,Hà Nội,temple,20.98306495,105.88073575338404,,unknown,usable,https://www.openstreetmap.org/way/1524880571
osm:way:1524880599,Đình Nam Dư Thượng,Hà Nội,temple,20.9849565,105.88513768563752,,unknown,usable,https://www.openstreetmap.org/way/1524880599
osm:way:1525476318,Đình Tân Kiểng,Hồ Chí Minh,temple,10.7549518,106.67764016528886,,unknown,usable,https://www.openstreetmap.org/way/1525476318
osm:way:1526669192,Đình Phú Ân Nam,Khánh Hoà,temple,12.2625182,109.11737029364255,,unknown,usable,https://www.openstreetmap.org/way/1526669192
osm:way:1527119265,Chùa Phúc Khánh,Hà Nội,temple,20.98891005,105.877476041027,,unknown,usable,https://www.openstreetmap.org/way/1527119265
osm:way:1527119269,Đài tưởng niệm liệt sĩ Vĩnh Hưng,Hà Nội,historic,20.98864825,105.87797538058821,,unknown,usable,https://www.openstreetmap.org/way/1527119269
osm:way:1527235543,Ho Thuy Tien Waterpark Space Simulator,Huế,historic,16.41130225,107.57389474841372,,unknown,usable,https://www.openstreetmap.org/way/1527235543
osm:way:1527583716,Chùa Sen Hồ,Hà Nội,temple,21.0368561,106.00007876618491,,unknown,usable,https://www.openstreetmap.org/way/1527583716
osm:way:1527724675,Cong Vien Dong Xanh,Gia Lai,theme_park,13.9808923,108.0827715806845,,unknown,usable,https://www.openstreetmap.org/way/1527724675
osm:way:1527831362,Đình Thịnh Quang,Hà Nội,temple,21.00800195,105.81786104590958,,unknown,usable,https://www.openstreetmap.org/way/1527831362
osm:way:1528708153,Quảng trường 20/11,Khánh Hoà,park,12.005943250000001,108.94487011063305,,unknown,usable,https://www.openstreetmap.org/way/1528708153
osm:way:1529010850,Chùa Phước Điền,Khánh Hoà,temple,12.2724714,109.09550216979565,,unknown,usable,https://www.openstreetmap.org/way/1529010850
osm:way:1529011223,Nhà Thờ Giáo xứ Đồng Dài,Khánh Hoà,temple,12.2765336,109.03441148284591,,unknown,usable,https://www.openstreetmap.org/way/1529011223
osm:way:1530151890,Vườn nhiệt đới Feliz Homes,Hà Nội,park,20.98887375,105.85957142997488,,unknown,usable,https://www.openstreetmap.org/way/1530151890
osm:way:1530303091,Công viên Tổ 16,Khánh Hoà,park,12.30034325,109.20989264642864,,unknown,usable,https://www.openstreetmap.org/way/1530303091
osm:way:1530303092,Công viên Hòn Xện,Khánh Hoà,park,12.29875745,109.21030086287985,,unknown,usable,https://www.openstreetmap.org/way/1530303092
osm:way:1530313190,Nhà bia tưởng niệm liệt sĩ và Khu vui chơi thiếu nhi Ninh Diêm,Khánh Hoà,park,12.537281199999999,109.21506975039415,,unknown,usable,https://www.openstreetmap.org/way/1530313190
osm:way:1530552216,Chùa Phú Long,Hồ Chí Minh,temple,10.79472275,106.68097519892345,,unknown,usable,https://www.openstreetmap.org/way/1530552216
osm:way:1530796615,Chùa Trúc Lâm Hòn Bà,Khánh Hoà,temple,12.11288915,108.94419594949572,05:00-18:00,known,usable,https://www.openstreetmap.org/way/1530796615
