poi_id,status,name,location,category,tags,parent_poi_id,business_status,latitude,longitude,website,source_url,description,hours_raw,has_structured_hours,has_full_week_hours,opening_hours_json,rating,review_count,rating_provider,rating_observed_at,duration_short_minutes,duration_typical_minutes,duration_long_minutes,duration_method,duration_verified_at,access_latitude,access_longitude,access_minutes,access_method,access_verified,entity_confirmed,serving_eligible,serving_reasons,data_rights,dataset_version
osm:way:699218413,usable,Chùa Anh Linh,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.069773849999997,105.7797375845772,,https://www.openstreetmap.org/way/699218413,,,False,False,null,,,,,20,45,90,category_default,,21.069773849999997,105.7797375845772,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:699218417,usable,Đền Bà Chúa,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0686932,105.77891459415797,,https://www.openstreetmap.org/way/699218417,,,False,False,null,,,,,20,45,90,category_default,,21.0686932,105.77891459415797,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:699218421,usable,Công viên OCT1,Hà Nội,park,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,21.06540715,105.7823286543017,,https://www.openstreetmap.org/way/699218421,,,False,False,null,,,,,30,60,120,category_default,,21.06540715,105.7823286543017,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:699218441,usable,Nhà thờ Giáo xứ Cổ Nhuế,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.06428615,105.78049125000001,,https://www.openstreetmap.org/way/699218441,,,False,False,null,,,,,20,45,90,category_default,,21.06428615,105.78049125000001,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:699905182,usable,Chợ Tam Đa,Hà Nội,market,mua sắm|văn hóa|ẩm thực,,unknown,21.0430985,105.8189366,,https://www.openstreetmap.org/way/699905182,,,False,False,null,,,,,30,60,90,category_default,,21.0430985,105.8189366,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:699905184,usable,Chùa Châu Lâm,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.04271395,105.82017309946724,,https://www.openstreetmap.org/way/699905184,,,False,False,null,,,,,20,45,90,category_default,,21.04271395,105.82017309946724,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:699905199,usable,Miếu Thuỵ Ưng,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0437287,105.81573747223031,,https://www.openstreetmap.org/way/699905199,,,False,False,null,,,,,20,45,90,category_default,,21.0437287,105.81573747223031,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:699905206,usable,Đền Voi Phục,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.043791249999998,105.815487372359,,https://www.openstreetmap.org/way/699905206,,,False,False,null,,,,,20,45,90,category_default,,21.043791249999998,105.815487372359,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700145152,usable,Bảo tàng Mỹ thuật Việt Nam,Hà Nội,museum,lịch sử|nghệ thuật|trong nhà|văn hóa,,unknown,21.03064175,105.83703600260962,http://vnfam.vn/,https://www.openstreetmap.org/way/700145152,,Mo-Su 08:30-17:00,True,True,"[[[510,1020]],[[510,1020]],[[510,1020]],[[510,1020]],[[510,1020]],[[510,1020]],[[510,1020]]]",,,,,30,60,120,category_default,,21.03064175,105.83703600260962,10,osm_area_representative_point_not_entrance,False,True,True,,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700620993,usable,Trong Dong Palace,Hà Nội,restaurant,trong nhà|ẩm thực,,unknown,21.037735400000003,105.84689782271698,,https://www.openstreetmap.org/way/700620993,,,False,False,null,,,,,45,60,90,category_default,,21.037735400000003,105.84689782271698,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700620994,usable,Chùa Pháp Bảo Tạng,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0375264,105.84698435,,https://www.openstreetmap.org/way/700620994,,,False,False,null,,,,,20,45,90,category_default,,21.0375264,105.84698435,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700620997,usable,Thánh đường Hồi giáo Al-Noor,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.03789655,105.84757838441709,,https://www.openstreetmap.org/way/700620997,,,False,False,null,,,,,20,45,90,category_default,,21.03789655,105.84757838441709,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700627459,usable,Chợ Cầu Đông,Hà Nội,market,mua sắm|văn hóa|ẩm thực,,unknown,21.0379233,105.85044455699482,,https://www.openstreetmap.org/way/700627459,,,False,False,null,,,,,30,60,90,category_default,,21.0379233,105.85044455699482,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700627463,usable,Chùa Quán Huyền Thiên,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0388274,105.8491214942346,,https://www.openstreetmap.org/way/700627463,,,False,False,null,,,,,20,45,90,category_default,,21.0388274,105.8491214942346,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700654145,usable,Đền Tứ Vị,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0415081,105.847467495316,,https://www.openstreetmap.org/way/700654145,,,False,False,null,,,,,20,45,90,category_default,,21.0415081,105.847467495316,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700654146,usable,Đền Yên Thuận Thượng,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.041921600000002,105.84746172000435,,https://www.openstreetmap.org/way/700654146,,,False,False,null,,,,,20,45,90,category_default,,21.041921600000002,105.84746172000435,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700654152,usable,Đình Tây Luông,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.04114855,105.84789423376046,,https://www.openstreetmap.org/way/700654152,,,False,False,null,,,,,20,45,90,category_default,,21.04114855,105.84789423376046,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700671916,usable,Đền Nghĩa Dũng,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.05020105,105.83906414519055,,https://www.openstreetmap.org/way/700671916,,,False,False,null,,,,,20,45,90,category_default,,21.05020105,105.83906414519055,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700671918,usable,Đình An Trí,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.048665649999997,105.84135203828303,,https://www.openstreetmap.org/way/700671918,,,False,False,null,,,,,20,45,90,category_default,,21.048665649999997,105.84135203828303,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700671930,usable,Chùa Thần Quang,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.04609185,105.84070424147019,,https://www.openstreetmap.org/way/700671930,,,False,False,null,,,,,20,45,90,category_default,,21.04609185,105.84070424147019,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700671931,usable,Đình Ngũ Xã,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0463187,105.84074034618817,,https://www.openstreetmap.org/way/700671931,,,False,False,null,,,,,20,45,90,category_default,,21.0463187,105.84074034618817,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700671940,usable,Chùa Châu Long,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.044572000000002,105.84185159389915,,https://www.openstreetmap.org/way/700671940,,,False,False,null,,,,,20,45,90,category_default,,21.044572000000002,105.84185159389915,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700671941,usable,Chợ Châu Long,Hà Nội,market,mua sắm|văn hóa|ẩm thực,,unknown,21.04388555,105.84186621411308,,https://www.openstreetmap.org/way/700671941,,,False,False,null,,,,,30,60,90,category_default,,21.04388555,105.84186621411308,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700671954,usable,Đền Đức Vua,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0435369,105.84694314834735,,https://www.openstreetmap.org/way/700671954,,,False,False,null,,,,,20,45,90,category_default,,21.0435369,105.84694314834735,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700671962,usable,Đền Yên Thành,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0409165,105.84524402972973,,https://www.openstreetmap.org/way/700671962,,,False,False,null,,,,,20,45,90,category_default,,21.0409165,105.84524402972973,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700671974,usable,Chùa Hoè Nhai,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.04245025,105.84745446588425,,https://www.openstreetmap.org/way/700671974,,,False,False,null,,,,,20,45,90,category_default,,21.04245025,105.84745446588425,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700840685,usable,Đình Kim Ngân,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0341289,105.85290393517965,,https://www.openstreetmap.org/way/700840685,,,False,False,null,,,,,20,45,90,category_default,,21.0341289,105.85290393517965,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700840693,usable,Đền Hương Nghĩa,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0369873,105.8526385797251,,https://www.openstreetmap.org/way/700840693,,,False,False,null,3.9,12,Google Maps,2026-09-16T15:24:23.203048+00:00,20,45,90,category_default,,21.0369873,105.8526385797251,10,osm_area_representative_point_not_entrance,False,True,True,,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700840702,usable,Trung tâm Giao lưu văn hóa phố cổ Hà Nội,Hà Nội,old_quarter,chụp ảnh|lịch sử|văn hóa|ẩm thực,,unknown,21.0355059,105.85278159890109,,https://www.openstreetmap.org/way/700840702,,,False,False,null,,,,,60,120,180,category_default,,21.0355059,105.85278159890109,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700840708,usable,Hội quán Việt Đông,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0363538,105.85227790061143,,https://www.openstreetmap.org/way/700840708,,,False,False,null,,,,,20,45,90,category_default,,21.0363538,105.85227790061143,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700840711,usable,Đền Bạch Mã,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.035934400000002,105.85098754596936,,https://www.openstreetmap.org/way/700840711,,"Tu-Su 08:00-11:00, 14:00-17:00",True,False,"[null,[[480,660],[840,1020]],[[480,660],[840,1020]],[[480,660],[840,1020]],[[480,660],[840,1020]],[[480,660],[840,1020]],[[480,660],[840,1020]]]",,,,,20,45,90,category_default,,21.035934400000002,105.85098754596936,10,osm_area_representative_point_not_entrance,False,True,True,,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700840718,usable,Đình Thanh Hà,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.036568,105.85031356783617,,https://www.openstreetmap.org/way/700840718,,,False,False,null,,,,,20,45,90,category_default,,21.036568,105.85031356783617,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700840727,usable,Chùa Cầu Đông,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0358774,105.8494174863124,,https://www.openstreetmap.org/way/700840727,,,False,False,null,,,,,20,45,90,category_default,,21.0358774,105.8494174863124,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700853374,usable,Chủa Kim Cổ,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.03081335,105.84739422835051,,https://www.openstreetmap.org/way/700853374,,,False,False,null,,,,,20,45,90,category_default,,21.03081335,105.84739422835051,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700853377,usable,Đình Yên Thái,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.031388999999997,105.8477497150411,,https://www.openstreetmap.org/way/700853377,,,False,False,null,,,,,20,45,90,category_default,,21.031388999999997,105.8477497150411,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700853379,excluded,Đền Nhân Nội,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0336479,105.8471286530303,,https://www.openstreetmap.org/way/700853379,,,False,False,null,,,,,20,45,90,category_default,,21.0336479,105.8471286530303,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700853380,usable,Đình Tân Khai,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.035830400000002,105.84682774580382,,https://www.openstreetmap.org/way/700853380,,,False,False,null,,,,,20,45,90,category_default,,21.035830400000002,105.84682774580382,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700853410,usable,Cảm Tử Quân,Hà Nội,historic,chụp ảnh|lịch sử|văn hóa,,unknown,21.0310639,105.85374725,,https://www.openstreetmap.org/way/700853410,,,False,False,null,,,,,20,45,75,category_default,,21.0310639,105.85374725,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:700853412,usable,Đền Hàng Tre,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.03210005,105.85468744620019,,https://www.openstreetmap.org/way/700853412,,,False,False,null,5.0,1,Google Maps,2026-09-16T15:24:23.203048+00:00,20,45,90,category_default,,21.03210005,105.85468744620019,10,osm_area_representative_point_not_entrance,False,True,True,,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:701605967,usable,Chùa Bà Đá,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.02876405,105.85028299191566,,https://www.openstreetmap.org/way/701605967,,,False,False,null,,,,,20,45,90,category_default,,21.02876405,105.85028299191566,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:701756977,usable,Công Viên Lô N Chung Cư Bình Khánh,Hồ Chí Minh,park,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,10.7888904,106.74430846253406,,https://www.openstreetmap.org/way/701756977,,,False,False,null,,,,,30,60,120,category_default,,10.7888904,106.74430846253406,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:701756978,usable,Công viên chung cư Bình Khánh,Hồ Chí Minh,park,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,10.7873114,106.74169968950815,,https://www.openstreetmap.org/way/701756978,,,False,False,null,,,,,30,60,120,category_default,,10.7873114,106.74169968950815,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:701882889,usable,Chùa Vũ Thạch,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0250677,105.85222195154867,,https://www.openstreetmap.org/way/701882889,,,False,False,null,,,,,20,45,90,category_default,,21.0250677,105.85222195154867,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:701882893,usable,Đình Vũ Thạch,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.02518515,105.85178188956618,,https://www.openstreetmap.org/way/701882893,,,False,False,null,,,,,20,45,90,category_default,,21.02518515,105.85178188956618,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:701882971,usable,Đình Nam Hương,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.02901255,105.85085435090696,,https://www.openstreetmap.org/way/701882971,,,False,False,null,,,,,20,45,90,category_default,,21.02901255,105.85085435090696,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702175355,usable,Công viên Phạm Hùng,Vĩnh Long,park,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,10.25828925,105.95746192530991,,https://www.openstreetmap.org/way/702175355,,,False,False,null,,,,,30,60,120,category_default,,10.25828925,105.95746192530991,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702185155,usable,Khuê Văn Các,Hà Nội,attraction,chụp ảnh|văn hóa,,unknown,21.0285774,105.83588755907374,,https://www.openstreetmap.org/way/702185155,,,False,False,null,,,,,30,60,120,category_default,,21.0285774,105.83588755907374,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702241252,usable,Vườn Giám,Hà Nội,park,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,21.0289173,105.83538155370522,,https://www.openstreetmap.org/way/702241252,,,False,False,null,,,,,30,60,120,category_default,,21.0289173,105.83538155370522,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702380379,usable,Văn Thánh Miếu Vĩnh Long,Vĩnh Long,attraction,chụp ảnh|văn hóa,,unknown,10.24289175,105.98460948468895,,https://www.openstreetmap.org/way/702380379,,,False,False,null,,,,,30,60,120,category_default,,10.24289175,105.98460948468895,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702456221,usable,Đền Hàng Cà,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.02574345,105.83919395164216,,https://www.openstreetmap.org/way/702456221,,,False,False,null,4.9,9,Google Maps,2026-09-16T15:24:23.203048+00:00,20,45,90,category_default,,21.02574345,105.83919395164216,10,osm_area_representative_point_not_entrance,False,True,True,,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702456225,usable,Y Miếu,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0271339,105.83974530637856,,https://www.openstreetmap.org/way/702456225,,,False,False,null,,,,,20,45,90,category_default,,21.0271339,105.83974530637856,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702456227,usable,Chợ Ngô Sĩ Liên,Hà Nội,market,mua sắm|văn hóa|ẩm thực,,unknown,21.0270719,105.83927288017576,,https://www.openstreetmap.org/way/702456227,,,False,False,null,,,,,30,60,90,category_default,,21.0270719,105.83927288017576,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702456248,usable,Chùa Phổ Giác,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.026471700000002,105.83800457460399,,https://www.openstreetmap.org/way/702456248,,,False,False,null,,,,,20,45,90,category_default,,21.026471700000002,105.83800457460399,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702456268,usable,Chùa Bà Nành,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0289187,105.8366757921074,,https://www.openstreetmap.org/way/702456268,,,False,False,null,,,,,20,45,90,category_default,,21.0289187,105.8366757921074,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702456270,usable,Chùa Ngọc Hồ,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0289036,105.83742763615679,,https://www.openstreetmap.org/way/702456270,,,False,False,null,,,,,20,45,90,category_default,,21.0289036,105.83742763615679,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702651470,usable,Công viên Yên Sở,Hà Nội,park,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,20.9601591,105.85591447322909,,https://www.openstreetmap.org/way/702651470,,,False,False,null,,,,,30,60,120,category_default,,20.9601591,105.85591447322909,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702790716,usable,Nhà hàng 37A Hùng Vương,Hà Nội,restaurant,trong nhà|ẩm thực,,unknown,21.032493199999998,105.83461033160094,,https://www.openstreetmap.org/way/702790716,,,False,False,null,,,,,45,60,90,category_default,,21.032493199999998,105.83461033160094,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702889626,usable,Corner Pizza,Hà Nội,restaurant,trong nhà|ẩm thực,,unknown,20.982878149999998,105.84986732506444,,https://www.openstreetmap.org/way/702889626,,,False,False,null,,,,,45,60,90,category_default,,20.982878149999998,105.84986732506444,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:702933226,usable,River Coffee,Hà Nội,cafe,thư giãn|ẩm thực,,unknown,20.990306699999998,105.84134819951296,,https://www.openstreetmap.org/way/702933226,,,False,False,null,,,,,20,30,60,category_default,,20.990306699999998,105.84134819951296,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:704134587,usable,Bảo tàng Công an Hà Nội,Hà Nội,museum,lịch sử|nghệ thuật|trong nhà|văn hóa,,unknown,21.0242939,105.84584368108808,,https://www.openstreetmap.org/way/704134587,,,False,False,null,,,,,30,60,120,category_default,,21.0242939,105.84584368108808,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:704134588,usable,Chùa Quán Sứ,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0244671,105.84541894356802,,https://www.openstreetmap.org/way/704134588,,,False,False,null,4.7,3424,Google Maps,2026-09-16T15:24:23.203048+00:00,20,45,90,category_default,,21.0244671,105.84541894356802,10,osm_area_representative_point_not_entrance,False,True,True,,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:704134606,usable,Vườn hoa Quán Sứ,Hà Nội,park,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,21.026114,105.8453847010107,,https://www.openstreetmap.org/way/704134606,,,False,False,null,,,,,30,60,120,category_default,,21.026114,105.8453847010107,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:704134611,usable,Chùa Thiên Phúc,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.0273533,105.8432522335211,,https://www.openstreetmap.org/way/704134611,,,False,False,null,,,,,20,45,90,category_default,,21.0273533,105.8432522335211,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:704147262,usable,Vườn hoa Cổ Tân,Hà Nội,park,gia đình|ngoài trời|thiên nhiên|thư giãn,,unknown,21.0250713,105.85793736328614,,https://www.openstreetmap.org/way/704147262,,,False,False,null,,,,,30,60,120,category_default,,21.0250713,105.85793736328614,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:704147278,usable,Bảo tàng Phụ nữ Việt Nam,Hà Nội,museum,lịch sử|nghệ thuật|trong nhà|văn hóa,,open,21.023350649999998,105.85159581561891,https://baotangphunu.org.vn/,https://www.openstreetmap.org/way/704147278,,Mo-Su 08:00-17:00,True,True,"[[[480,1020]],[[480,1020]],[[480,1020]],[[480,1020]],[[480,1020]],[[480,1020]],[[480,1020]]]",4.5,6763,Google Maps,2026-09-17T18:07:22.585486+00:00,60,90,150,curated_planning_estimate,,21.0233734,105.8515539,0,google_place_coordinate,False,True,True,,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:704147333,usable,Bảo tàng Công an nhân dân,Hà Nội,museum,lịch sử|nghệ thuật|trong nhà|văn hóa,,unknown,21.0225412,105.84554743619047,,https://www.openstreetmap.org/way/704147333,,,False,False,null,,,,,30,60,120,category_default,,21.0225412,105.84554743619047,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:704147390,usable,Dòng Thánh Phao lô Hà Nội,Hà Nội,temple,lịch sử|tâm linh|văn hóa,,unknown,21.024478,105.84990273536899,,https://www.openstreetmap.org/way/704147390,,,False,False,null,,,,,20,45,90,category_default,,21.024478,105.84990273536899,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
osm:way:704153616,usable,Bắc Bộ Phủ,Hà Nội,attraction,chụp ảnh|văn hóa,,unknown,21.02662255,105.85525725368277,,https://www.openstreetmap.org/way/704153616,,,False,False,null,,,,,30,60,120,category_default,,21.02662255,105.85525725368277,10,osm_area_representative_point_not_entrance,False,True,False,insufficient_service_evidence,mixed; see sources.csv and summary.json,v2-c829c8f3e2414108
