poi_id,short_minutes,typical_minutes,long_minutes,method,observation_id,verified_at
osm:way:907748764,20,45,90,category_default,,
osm:way:907748775,20,45,90,category_default,,
osm:way:907748776,20,45,90,category_default,,
osm:way:907748777,20,45,90,category_default,,
osm:way:907748778,20,45,90,category_default,,
osm:way:907748779,20,45,90,category_default,,
osm:way:907748780,20,45,90,category_default,,
osm:way:907748783,20,45,90,category_default,,
osm:way:907748784,20,45,90,category_default,,
osm:way:907748785,20,45,90,category_default,,
osm:way:907748786,20,45,90,category_default,,
osm:way:907748787,20,45,90,category_default,,
osm:way:907748788,20,45,90,category_default,,
osm:way:907748789,20,45,90,category_default,,
osm:way:907748790,20,45,90,category_default,,
osm:way:907748791,20,45,90,category_default,,
osm:way:907748792,20,45,90,category_default,,
osm:way:907748803,20,45,90,category_default,,
osm:way:907748804,20,45,90,category_default,,
osm:way:907748805,20,45,90,category_default,,
osm:way:907748806,20,45,90,category_default,,
osm:way:907748807,20,45,90,category_default,,
osm:way:907748815,20,45,90,category_default,,
osm:way:907748816,20,45,90,category_default,,
osm:way:907748840,20,45,90,category_default,,
osm:way:907748874,20,45,90,category_default,,
osm:way:907748880,20,45,90,category_default,,
osm:way:907748881,20,45,90,category_default,,
osm:way:907748882,20,45,90,category_default,,
osm:way:907748902,20,45,90,category_default,,
osm:way:907748903,20,45,90,category_default,,
osm:way:907748904,20,45,90,category_default,,
osm:way:907748905,20,45,90,category_default,,
osm:way:907748906,20,45,90,category_default,,
osm:way:907748972,20,45,90,category_default,,
osm:way:907748973,20,45,90,category_default,,
osm:way:907748974,20,45,90,category_default,,
osm:way:907748975,20,45,90,category_default,,
osm:way:907749021,20,45,90,category_default,,
osm:way:907749022,20,45,90,category_default,,
osm:way:907749026,20,45,90,category_default,,
osm:way:907749027,20,45,90,category_default,,
osm:way:907749028,20,45,90,category_default,,
osm:way:907749029,20,45,90,category_default,,
osm:way:907749030,20,45,90,category_default,,
osm:way:907749031,20,45,90,category_default,,
osm:way:907749032,20,45,90,category_default,,
osm:way:907749033,20,45,90,category_default,,
osm:way:907749034,20,45,90,category_default,,
osm:way:907749035,20,45,90,category_default,,
osm:way:907749036,20,45,90,category_default,,
osm:way:907749037,20,45,90,category_default,,
osm:way:907749038,20,45,90,category_default,,
osm:way:907749039,20,45,90,category_default,,
osm:way:907749040,20,45,90,category_default,,
osm:way:907749041,20,45,90,category_default,,
osm:way:907749042,20,45,90,category_default,,
osm:way:907749043,20,45,90,category_default,,
osm:way:907749044,20,45,90,category_default,,
osm:way:907749045,20,45,90,category_default,,
osm:way:907749046,20,45,90,category_default,,
osm:way:907749047,20,45,90,category_default,,
osm:way:907749048,20,45,90,category_default,,
osm:way:907749049,20,45,90,category_default,,
osm:way:907749050,20,45,90,category_default,,
osm:way:907749051,20,45,90,category_default,,
osm:way:907749052,20,45,90,category_default,,
osm:way:907749053,20,45,90,category_default,,
osm:way:907749054,20,45,90,category_default,,
osm:way:907749063,20,45,90,category_default,,
osm:way:907749065,20,45,90,category_default,,
osm:way:907749067,20,45,90,category_default,,
osm:way:907749068,20,45,90,category_default,,
osm:way:907749069,20,45,90,category_default,,
osm:way:907749070,20,45,90,category_default,,
osm:way:907749071,20,45,90,category_default,,
osm:way:907749072,20,45,90,category_default,,
osm:way:907749073,20,45,90,category_default,,
osm:way:907749075,20,45,90,category_default,,
osm:way:907749076,20,45,90,category_default,,
osm:way:907749077,20,45,90,category_default,,
osm:way:907749078,20,45,90,category_default,,
osm:way:907749079,20,45,90,category_default,,
osm:way:907749080,20,45,90,category_default,,
osm:way:907749081,20,45,90,category_default,,
osm:way:907749082,20,45,90,category_default,,
osm:way:907749083,20,45,90,category_default,,
osm:way:907749086,20,45,90,category_default,,
osm:way:907749100,20,45,90,category_default,,
osm:way:907749102,20,45,90,category_default,,
osm:way:907749103,20,45,90,category_default,,
osm:way:907749104,20,45,90,category_default,,
osm:way:907749105,20,45,90,category_default,,
osm:way:907749106,20,45,90,category_default,,
osm:way:907749107,20,45,90,category_default,,
osm:way:907749108,20,45,90,category_default,,
osm:way:907749109,20,45,90,category_default,,
osm:way:907749110,20,45,90,category_default,,
osm:way:907749111,20,45,90,category_default,,
osm:way:907749112,20,45,90,category_default,,
osm:way:907749113,20,45,90,category_default,,
osm:way:907749114,20,45,90,category_default,,
osm:way:907749115,20,45,90,category_default,,
osm:way:907749118,20,45,90,category_default,,
osm:way:907749121,20,45,90,category_default,,
osm:way:907749122,20,45,90,category_default,,
osm:way:907749123,20,45,90,category_default,,
osm:way:907749124,20,45,90,category_default,,
osm:way:907749125,20,45,90,category_default,,
osm:way:907749126,20,45,90,category_default,,
osm:way:907749127,20,45,90,category_default,,
osm:way:907749128,20,45,90,category_default,,
osm:way:907749129,20,45,90,category_default,,
osm:way:907749130,20,45,90,category_default,,
osm:way:907749131,20,45,90,category_default,,
osm:way:907749132,20,45,90,category_default,,
osm:way:907749133,20,45,90,category_default,,
osm:way:907749134,20,45,90,category_default,,
osm:way:907749135,20,45,90,category_default,,
osm:way:907749136,20,45,90,category_default,,
osm:way:907749137,20,45,90,category_default,,
osm:way:907749138,20,45,90,category_default,,
osm:way:907749139,20,45,90,category_default,,
osm:way:907749140,20,45,90,category_default,,
osm:way:907749141,20,45,90,category_default,,
osm:way:907749142,20,45,90,category_default,,
osm:way:907749143,20,45,90,category_default,,
osm:way:907749144,20,45,90,category_default,,
osm:way:907749145,20,45,90,category_default,,
osm:way:907749146,20,45,90,category_default,,
osm:way:907749147,20,45,90,category_default,,
osm:way:907749148,20,45,90,category_default,,
osm:way:907749149,20,45,90,category_default,,
osm:way:907749150,20,45,90,category_default,,
osm:way:907749151,20,45,90,category_default,,
osm:way:907749152,20,45,90,category_default,,
osm:way:907749153,20,45,90,category_default,,
osm:way:907749154,20,45,90,category_default,,
osm:way:907749156,20,45,90,category_default,,
osm:way:907749158,20,45,90,category_default,,
osm:way:907749160,20,45,90,category_default,,
osm:way:907749161,20,45,90,category_default,,
osm:way:907749162,20,45,90,category_default,,
osm:way:907749164,20,45,90,category_default,,
osm:way:907749165,20,45,90,category_default,,
osm:way:907749166,20,45,90,category_default,,
osm:way:907749167,20,45,90,category_default,,
osm:way:907749168,20,45,90,category_default,,
osm:way:907749169,20,45,90,category_default,,
osm:way:907749170,20,45,90,category_default,,
osm:way:907749171,20,45,90,category_default,,
osm:way:907749172,20,45,90,category_default,,
osm:way:907749173,20,45,90,category_default,,
osm:way:907749174,20,45,90,category_default,,
osm:way:907749176,20,45,90,category_default,,
osm:way:907749178,20,45,90,category_default,,
osm:way:907749179,20,45,90,category_default,,
osm:way:907749182,20,45,90,category_default,,
osm:way:907749184,20,45,90,category_default,,
osm:way:907749186,20,45,90,category_default,,
osm:way:907749188,20,45,90,category_default,,
osm:way:907749190,20,45,90,category_default,,
osm:way:907749192,20,45,90,category_default,,
osm:way:907749194,20,45,90,category_default,,
osm:way:907749195,20,45,90,category_default,,
osm:way:907749196,20,45,90,category_default,,
osm:way:907749197,20,45,90,category_default,,
osm:way:907749205,20,45,90,category_default,,
osm:way:907749222,20,45,90,category_default,,
osm:way:907749223,20,45,90,category_default,,
osm:way:907749224,20,45,90,category_default,,
osm:way:907749225,20,45,90,category_default,,
osm:way:907749226,20,45,90,category_default,,
osm:way:907749227,20,45,90,category_default,,
osm:way:907749228,20,45,90,category_default,,
osm:way:908417669,30,60,120,category_default,,
osm:way:908972081,20,45,75,category_default,,
osm:way:908976520,20,45,75,category_default,,
osm:way:908992974,20,45,75,category_default,,
osm:way:909011618,20,45,90,category_default,,
osm:way:909833203,20,45,90,category_default,,
osm:way:910459936,20,45,90,category_default,,
osm:way:911561441,30,60,120,category_default,,
osm:way:914641554,20,45,75,category_default,,
osm:way:915391554,20,45,90,category_default,,
osm:way:916528084,30,60,120,category_default,,
osm:way:916865965,20,45,90,category_default,,
osm:way:916879501,20,45,90,category_default,,
osm:way:918491414,20,45,90,category_default,,
osm:way:920751900,20,45,90,category_default,,
osm:way:920925177,30,60,120,category_default,,
osm:way:920925178,20,45,75,category_default,,
osm:way:921987264,30,60,120,category_default,,
osm:way:921987266,30,60,120,category_default,,
osm:way:922816142,30,60,120,category_default,,
osm:way:925432867,20,45,75,category_default,,
osm:way:925432868,20,45,90,category_default,,
osm:way:925432869,20,45,90,category_default,,
osm:way:925434570,20,45,90,category_default,,
osm:way:925434571,20,45,90,category_default,,
osm:way:925434573,20,45,90,category_default,,
osm:way:926942273,20,45,90,category_default,,
osm:way:930811432,30,60,120,category_default,,
osm:way:930811446,30,60,120,category_default,,
osm:way:932101144,30,60,120,category_default,,
osm:way:934549622,20,45,90,category_default,,
osm:way:934549623,20,45,90,category_default,,
osm:way:936616575,20,45,90,category_default,,
osm:way:936715110,30,60,120,category_default,,
osm:way:939790932,20,45,90,category_default,,
osm:way:939812608,20,45,90,category_default,,
osm:way:940004472,30,60,120,category_default,,
osm:way:941506163,20,45,90,category_default,,
osm:way:941812629,20,45,90,category_default,,
osm:way:941901612,20,45,90,category_default,,
osm:way:941901613,20,45,90,category_default,,
osm:way:942762464,30,60,120,category_default,,
osm:way:944100695,20,45,90,category_default,,
osm:way:944513319,20,45,90,category_default,,
osm:way:946871159,30,60,120,category_default,,
osm:way:947089943,20,45,90,category_default,,
osm:way:947089976,20,45,90,category_default,,
osm:way:951420405,20,45,90,category_default,,
osm:way:951694398,20,45,90,category_default,,
osm:way:952526935,20,45,90,category_default,,
osm:way:959984228,30,60,120,category_default,,
osm:way:959985390,30,60,120,category_default,,
osm:way:959988675,30,60,120,category_default,,
osm:way:959988676,30,60,120,category_default,,
osm:way:959989941,30,60,120,category_default,,
osm:way:959991878,30,60,120,category_default,,
osm:way:959996615,20,45,90,category_default,,
osm:way:960009813,30,60,120,category_default,,
osm:way:960016476,30,60,120,category_default,,
osm:way:960018837,30,60,120,category_default,,
osm:way:960019192,30,60,120,category_default,,
osm:way:960040681,30,60,120,category_default,,
osm:way:960040971,30,60,120,category_default,,
osm:way:960041871,30,60,120,category_default,,
osm:way:960043474,30,60,120,category_default,,
osm:way:960111916,30,60,120,category_default,,
osm:way:960112186,30,60,120,category_default,,
osm:way:960170470,30,60,120,category_default,,
osm:way:960170705,20,45,90,category_default,,
osm:way:960170728,20,45,90,category_default,,
osm:way:960175617,20,45,90,category_default,,
osm:way:961031437,30,60,120,category_default,,
osm:way:961031462,30,60,120,category_default,,
osm:way:961184057,30,60,120,category_default,,
osm:way:961345426,20,45,90,category_default,,
osm:way:961664400,30,60,120,category_default,,
osm:way:961921403,20,45,90,category_default,,
osm:way:961973763,30,60,120,category_default,,
osm:way:961973996,30,60,120,category_default,,
osm:way:962108578,30,60,120,category_default,,
osm:way:962129075,30,60,120,category_default,,
osm:way:962129076,30,60,120,category_default,,
osm:way:962129077,30,60,120,category_default,,
osm:way:962129078,30,60,120,category_default,,
osm:way:962129079,30,60,120,category_default,,
osm:way:962130353,30,60,120,category_default,,
osm:way:962134784,30,60,120,category_default,,
osm:way:962134785,30,60,120,category_default,,
osm:way:962486868,30,60,120,category_default,,
osm:way:962628994,20,45,75,category_default,,
osm:way:962675095,30,60,120,category_default,,
osm:way:962675181,30,60,120,category_default,,
osm:way:962685567,30,60,120,category_default,,
osm:way:962686041,30,60,120,category_default,,
osm:way:962696786,30,60,120,category_default,,
osm:way:962902112,30,60,120,category_default,,
osm:way:962922485,20,45,90,category_default,,
osm:way:962922519,30,60,120,category_default,,
osm:way:962982791,30,60,120,category_default,,
osm:way:9635893,30,60,120,category_default,,
osm:way:964403946,30,60,120,category_default,,
osm:way:964404613,30,60,120,category_default,,
osm:way:964405859,30,60,120,category_default,,
osm:way:964410226,30,60,120,category_default,,
osm:way:964415366,20,45,75,category_default,,
osm:way:964416658,30,60,120,category_default,,
osm:way:964418689,30,60,120,category_default,,
osm:way:964418766,30,60,120,category_default,,
osm:way:964418770,30,60,120,category_default,,
osm:way:964419144,30,60,120,category_default,,
osm:way:964419440,30,60,120,category_default,,
osm:way:964419534,30,60,120,category_default,,
osm:way:964421097,30,60,120,category_default,,
osm:way:964421328,30,60,120,category_default,,
osm:way:964421429,30,60,120,category_default,,
osm:way:964423632,30,60,120,category_default,,
osm:way:964908494,20,45,75,category_default,,
osm:way:965856881,30,60,120,category_default,,
osm:way:966750005,30,60,120,category_default,,
osm:way:967540663,20,45,90,category_default,,
osm:way:969291320,20,45,90,category_default,,
osm:way:969300127,30,60,120,category_default,,
osm:way:970382350,20,45,90,category_default,,
osm:way:970449051,30,60,120,category_default,,
osm:way:970630484,30,60,120,category_default,,
osm:way:970630485,30,60,120,category_default,,
osm:way:970630486,30,60,120,category_default,,
osm:way:970630487,30,60,120,category_default,,
osm:way:970630488,30,60,120,category_default,,
osm:way:970889563,30,60,120,category_default,,
osm:way:971390960,20,45,90,category_default,,
osm:way:971945056,20,45,90,category_default,,
osm:way:971999801,20,45,90,category_default,,
