access_id,poi_id,latitude,longitude,kind,access_minutes,verified,method,observation_id
access:782c15c17e066e6608d7c72c,osm:way:763352571,20.8251763,105.66811340012978,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:dde3c4100fdf973c3a5a1a8f
access:9a3bae9548b32714fea54ea9,osm:way:763352693,20.81457575,105.64698775895931,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:5b0583275bd8860a184ccb97
access:a3be5d02b67925b736a58225,osm:way:764092577,10.258837100000001,106.3613936341921,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:6585ab0ff919cba0512375bf
access:b50aab92196ed8af576c872a,osm:way:764092578,10.24848005,106.35563967220179,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8c0021ddb9f621893cbdd38d
access:693a2e693eb20b31daec9f8e,osm:way:764092579,10.247629100000001,106.35535514863854,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:1e60de974170bdff1fa0f15d
access:23e1789e0284feb5b605c7e5,osm:way:764094817,20.813153149999998,105.70725340275321,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f13b494c53b7764608a657ba
access:569223be7844869f306afe61,osm:way:764094824,20.8132604,105.70797990069835,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:662ec2981b4ef548d7340c77
access:5a49813d3992a98b6626c12f,osm:way:764169939,20.76987065,105.701794038598,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:22314156ab7465256e081abb
access:204e3f1a5aab31932374dcbd,osm:way:764169976,20.8148171,105.70873174471032,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8ce013f236228fbd3f5efab6
access:826e4291931f5df371139e61,osm:way:764169981,20.8148688,105.70852070000001,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:47271cd42ca15d9c97608ab0
access:c695252eb7b24ae1a7de3ad4,osm:way:764357285,20.8357942,105.67099385967825,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:cd2eb9a916d6804c9b16df58
access:af9f24682634c138a924c2c5,osm:way:764357318,20.82973905,105.67374679516152,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:a286bcef88eee40181d6a9a4
access:d4a59ebca6e4975ff35adf96,osm:way:764357319,20.829099550000002,105.67406774502683,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:cde53dc0a396ed0a03a06eea
access:d74fc99e94e3d3be2e92295a,osm:way:764553901,20.7346522,105.69434731487887,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:08d4bc277c8661011e38152e
access:2b1858f2f23ff9d33533e41e,osm:way:764553905,20.73420095,105.69553683230905,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:500ca81263f64a9f6253cc19
access:843cf5eb7c16a5ee793c22d7,osm:way:764553909,20.7336679,105.70518405000001,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:c6805654c22f25d06ddf0097
access:364a8b430fef58937a8005c2,osm:way:764553914,20.73548435,105.7035298494614,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:6105666646e59ceb3820d2b4
access:43dc319d14f96b0d2a551c8a,osm:way:764553915,20.7350002,105.7037717084361,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8682fa7bc99e0114a50177b4
access:db865d13446708266398911b,osm:way:765136203,20.7810953,105.71655289543503,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:2ae0e91b2c0abf2244eba1d6
access:316fb170feac24d04287be19,osm:way:765975780,20.7270386,105.72022331512551,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:1a3cc8ee9c19dee55b8f36c1
access:9c09cec9b0a0588cc20adc22,osm:way:765975781,20.7280008,105.7244837772715,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:1d5f156a01cc1c526d816a50
access:d6dae93ae8a5d170dca2638c,osm:way:766661825,20.7403388,105.71095947751553,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9ee4906831986ffff1f3391d
access:e1445525ee815bf61fecedd1,osm:way:766661840,20.738328950000003,105.71679867005409,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:88cbe904fb7d75b1c9492162
access:77dd647790d841085e91be93,osm:way:766661893,20.730259150000002,105.7061273862079,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:6a42f395294b0712ce9a755f
access:83dcf16792904019c4419740,osm:way:766661894,20.73002805,105.70602131552212,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:0142116ebe85a161579478aa
access:cc548e4ed1eb5a4bf2151e0a,osm:way:766661910,20.72632945,105.710433700042,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f19be2b47c3af15dce4dc6cb
access:ddc53d8eb912cd95417f5f37,osm:way:766661928,20.72751165,105.7164805810558,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d7036217b843bd94fafa52e4
access:44ba704dda3009e2b2cb3d13,osm:way:766661949,20.728690649999997,105.72520802825431,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:dce3bfab1355264f360e606b
access:d029d1c3d66649b7867cbd1d,osm:way:766661988,20.727249049999998,105.7308222603117,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:bcccd1cf50759ce569ae280f
access:3ee2312f980f1d65e68f722c,osm:way:766662020,20.716336650000002,105.73511793767375,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9869bad942b796e424533e4c
access:c5ebbbb1966fffdced2de44c,osm:way:766662028,20.721863399999997,105.73013718993872,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:061f05f1bb130eed585e3605
access:5382853ffcc38791af63c7c6,osm:way:766662044,20.712994899999998,105.73907759402405,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:c605b9f030a9a30e291e9799
access:1f3ff40b340933ca92d5a555,osm:way:766662108,20.7198991,105.73482963721482,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:2d905ab9077133821481fe16
access:6a7407786d0c996678b191ea,osm:way:767121271,20.72299545,105.7675769,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f5785c8543ed583e7380ffc4
access:a07f9dceb0b155650c9725bb,osm:way:767859411,20.7221919,105.76265687894735,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d64ca9819008abb90bc2cb48
access:8f4ab0194883e6180dbc679e,osm:way:767859412,20.7223228,105.76231952184071,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:b026f62c557ca4b9c5a7f523
access:c86f0e302c2f2f45d75e6057,osm:way:767860424,20.72459315,105.74666741793408,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:af77a64e74b9822f0f8dee6e
access:5765f14a11e01d85c4ad157a,osm:way:768410220,11.277801700000001,107.44579580838933,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:070c45f463baefde24a0cd9c
access:37d882d524eb13172ad0d81c,osm:way:768420567,20.6158371,105.78533297963429,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:df58f913935056a8d944d288
access:ec9bbe327079b92048a154d8,osm:way:768420585,20.61493,105.77799210767151,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:a4a747a8c00aec0425e91b45
access:ecc204bfac5ef60726614504,osm:way:768696743,20.6877014,105.73942119126579,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:571f82109adeef5641727a6a
access:c2edfac6ec6d8dcfdc10935f,osm:way:768696748,20.6868694,105.7427275282775,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8b512df131297c2dc1cb9d8d
access:9fef0a050788dee4cebfdaaf,osm:way:768696776,20.68440615,105.74651311195461,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:33e1d1f7750eb2732bc03531
access:6826bc668d736ff851199124,osm:way:768857660,16.35246905,107.90710178927434,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:c5c0346f240c73965e343493
access:2ac94745dbdce10fe2335d73,osm:way:769028650,10.25173945,105.6014134282257,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:b713dff9df94af0fcd70a916
access:b0470c26b476080c714735ae,osm:way:769111901,10.95808685,106.8286239556445,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:5cecb992d6aa5729a9a7ea39
access:99524d5f0076bfe0c168f382,osm:way:769188151,10.24472205,105.97436064592945,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:6a166ea7e118f536922d5f15
access:0625327ffcccce60af84285f,osm:way:769918656,20.98639085,105.85089176719714,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:cd70a877a4c20957388c9be7
access:9854a472d6f3ad39c05edb1c,osm:way:769934502,20.671807299999998,105.74641424174641,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:0b0f4ef7399dabd0b597e2e0
access:67802aeceb3a934305ac7913,osm:way:769948377,20.65333485,105.74499666004616,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:aaf77098b0b3c37d627b4adb
access:85f66929a88b47100eb8903e,osm:way:769948435,20.655804099999997,105.74034021105811,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:e5af160b6d11dccb8b119542
access:2489e4cd068f4554afb6baed,osm:way:769948478,20.66918295,105.74492535029084,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:adf213869ceb0547d1182ac9
access:ba9ac6401b4a440efc397941,osm:way:770242548,20.42368395,106.17351621709295,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:ff36e0c37748d34972c555a7
access:52bcbbdd090a4341c53c05eb,osm:way:770242549,20.425328649999997,106.17585833598682,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:ce32071783d143d744f9eee1
access:c5cc2e3404dd0ab8043301c1,osm:way:770242551,20.431665000000002,106.18241020468642,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f204e3b18a801c6e3d75276f
access:e25f06f76c99308773a6f966,osm:way:770242552,20.42165065,106.15211003916485,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:4f6114cbec25631b72456d32
access:70316da1bb54755f607a5760,osm:way:770242553,20.4352512,106.16963589120691,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:5d97c916ebd402845447bb8b
access:16f236682dbf1137ecb2bd80,osm:way:770242554,20.43591265,106.15380051833023,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:2e41403cf41753d3036f1094
access:757af57b3b5e1343adea8c79,osm:way:770242555,20.4365609,106.15632001716418,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:55185fb98d40d59d18bd980b
access:4c97c6e68b8aa81dcb1c0ae2,osm:way:770242556,20.4363232,106.15688390670626,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:12b3ffa8967a9ca35285c0d1
access:8594e306aecfb6d7b11c80fe,osm:way:770242557,20.43681195,106.15716463881458,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d1338d2d3e96503111d51a4e
access:8c9ba5e3fecf45ca54d3623f,osm:way:770242558,20.43703915,106.15663580972576,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:662f57f4edd232758b3e1fcd
access:17f8639c0a5ddc0f13aa0c01,osm:way:770242559,20.4374946,106.15823538181974,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:df238c26fbb9511ec34c9ea5
access:cd72a4da4caca9f71375b9ab,osm:way:770242560,20.4370127,106.15969999805748,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:6dac375a1e08fcc92dc61a5b
access:612c51e4ed6139417ff25bb3,osm:way:770242561,20.4364948,106.16117084419088,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:b2070c4c82533830c242d129
access:530af50dbe95e5ef4ec93fd3,osm:way:770242562,20.4380593,106.16049361468134,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9b7d1208472e12eed19b64f7
access:3558041b53eee823c36f2ac6,osm:way:770242563,20.43851375,106.15929139314815,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:bef77c63f976ef73d7be32f9
access:b1530b55ad44f23be2aab161,osm:way:770242564,20.4391782,106.16093174297819,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:3825f6d2d3aecbc0b4202aca
access:e04d19ff93ed32cd77932d3a,osm:way:770242565,20.43966585,106.15970592331574,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:449975b3ca8abf91fbe3a277
access:db432f5906921f30a0ac998c,osm:way:770242566,20.440199149999998,106.15871464645761,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:3e7922a0d1c7d21945b591bc
access:eff6d9eeda4feedc2e9c54cd,osm:way:770242567,20.4410405,106.15773827875755,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:7298fdbd7362c42fee0f940e
access:fb8f34dd395fcc0771e695e8,osm:way:770242568,20.440190450000003,106.15702325024728,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:b40f1135b2f96f1a92d46411
access:2113d03e1bbd76cab78ea673,osm:way:770242569,20.435614700000002,106.15542796982452,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:63f2cafc9536dcf545d1ab63
access:ab896f2f571d09608b02db7a,osm:way:770242570,20.434531200000002,106.15494376188514,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:0111bf51d12311b7da2ef07b
access:2e49072d0f7b46ac1758ddad,osm:way:770242571,20.4336604,106.1546102491194,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:49458b737bc1960c05ad7ed0
access:e7f943caebf80e9d820a5bfa,osm:way:770242602,20.43522865,106.1781506358466,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:22b55122447d772041a8bc96
access:528b409afaca30ecb931c781,osm:way:770242604,20.423274,106.17409240787617,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:e938c3ee629e721664b3bf1f
access:dfed0639fa42041d58ebe40f,osm:way:770242605,20.4248911,106.16992828281835,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:e9e0add670f8d2c2379882f7
access:ae2a7686d8e547f4afe3659b,osm:way:770242606,20.4760608,106.32479751533857,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f342ec2a320c2bab5c981134
access:89985211bdaa1e49b50e9ccc,osm:way:770242607,20.6509804,106.06121842171363,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:743aa6171ed77fd42cd54011
access:4c8a00a6491c2541ab42f7b5,osm:way:770242619,20.9322803,106.32758531756974,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:c88c6c4d569880f18a60087f
access:e9e82856434335461e8685f5,osm:way:770242620,20.93600345,106.31896012931776,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:67cc592682162f7716f6b6df
access:b00e25ed1655e43a067da292,osm:way:770272739,20.9637289,105.82895476821895,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:dd46d73dabac921f7dcb8773
access:47b9ddb94dc5fbca30e0c85d,osm:way:770299541,20.97692755,105.79152372660803,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f8bd0739e392d7d38b22b39e
access:3f574efbeb62cd862b3f590a,osm:way:770299542,20.98402495,105.7859323784552,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d71cb94a8d81aaed4a01bd41
access:d47f0d387ea7c89a962b5bf9,osm:way:770299543,20.99171465,105.78919647400431,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:707c62ec73c46ecb7aa50b41
access:611fee68af68323335eab769,osm:way:770299544,20.9934882,105.79404621145525,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:2f929203f03eb45ff01ef14b
access:0da410efba8b7ac10df9ee32,osm:way:770299545,21.0049809,105.80193642570724,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:b6ffe7e08363f3e30c066d99
access:4a8404525bc831bf19a31cd9,osm:way:770299546,21.0158339,105.79930955435093,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d96e823c226935928a991f34
access:accd3c498ad8059be3a3495e,osm:way:770299547,21.02032685,105.79571470768789,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:24fe932d797022db7200111b
access:867e0f34f1847cfd7f323db5,osm:way:770299549,21.028125600000003,105.84329064427534,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:4257db5b95c1e5fa332a91fb
access:46e381d8c629e1f0507fa2ac,osm:way:770299552,20.98495895,105.86774553394666,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:c79f3a0489f5be8190c0ccc7
access:628e21fb4379d475e3a199a4,osm:way:770299553,20.9701607,105.85857958847578,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:a9807b2ccd3df06628b5c383
access:4d8f3a7dcabcb3d96ed371fd,osm:way:770299554,21.046442749999997,105.86558370096363,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:3d078f24076af532d3a82076
access:daa7041ac3b5baf542907ae0,osm:way:770328951,20.8160308,105.34445700599208,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:670fbccec2db1b65387480a1
access:56597cb847af34336cca1f72,osm:way:770328953,20.87953565,105.57466312344681,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:b916f9f9f0dce8f28f67022b
access:07a49f353fcb47e80473992f,osm:way:770328954,20.95491925,105.74814173493971,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:0acad5fb95c0c37072750504
access:edd4aed0fcad7d3a1a4fba8a,osm:way:770328955,20.955979499999998,105.76642900925528,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:96658c8fc4a7f7a0c727c5e7
access:ce751de1bee7be2b44a12894,osm:way:770328956,20.958964899999998,105.77938813437004,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:a168d340bcd8dfa59d043de0
access:af6a5c9f0c5c0796a4aabd6d,osm:way:770328958,20.9786426,105.78226985736829,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:1b6b7e3b205cd7fd791374cb
access:ef056bd0f68f387aa600fee9,osm:way:770328959,20.98073605,105.75762799048329,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:a65444046d260e07b735670e
access:73b5da06b4340afefda1a45c,osm:way:770328960,20.9598552,105.73672457644355,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:bfadb5720a306d05cecc9440
access:924c2ae9e4c88caefd2003c3,osm:way:770336406,20.99948195,105.84439620967372,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:ea499fa5be8012501e22029f
access:1a710c6650a8a33f5b3e5eff,osm:way:770840666,16.4714041,107.59647190676826,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:0be832728d33d500242834cd
access:fe27b8a5d74497a12c1bafaf,osm:way:771244228,16.477855599999998,107.58742060968294,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:fc55bcf9725a2047e7866e57
access:3dd3b9abe207236f8cdb4687,osm:way:771244236,16.4659179,107.57837828917172,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:b7531e0d1e61950370f93705
access:6dd0b63d59db9a370424404f,osm:way:771397970,10.7911387,106.69582946372094,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8543e0adf177e2545710e08f
access:d8d0aa13158f701fc1bba7bd,osm:way:771414913,10.770174650000001,106.61036472509005,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f38903359e4b81e5704bef23
access:b90f1c40f0bb8e815cdc65ff,osm:way:771415504,10.882448400000001,106.82981368381924,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:7527b4d8ed06c94e0cf5c60f
access:ec4e3e0d67bacd23aafe3b3d,osm:way:771449013,10.79139245,106.68986362894488,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:98c1f82d360d89b2fb776f20
access:d674f90bbb3c154eb7a6d011,osm:way:771691984,10.792167800000001,106.69494205000001,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f1b402659c0ade5cd42f8dff
access:9cc32753bd75caba5985547a,osm:way:771710580,10.7696647,106.62039112817021,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:e6ede50c86f9bb53a18740d5
access:a5ed43bc7bda6c59fd78d6cd,osm:way:771764791,10.02599655,105.26270903968833,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:377ba3eae5176a2f395e151f
access:b33a41bbcdea6e95d29c7c13,osm:way:771819669,10.0811938,105.18057478761713,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8043e51bee69a3d6710738f9
access:f92a973ecd1e32141dc5d717,osm:way:77183584,10.787941,106.70687024108392,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:ee1010b035327cb1b83126e8
access:940966a6861f9bcf89c22ca9,osm:way:772041801,20.2861833,105.90572835036005,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:4d0c6ce7690da89823864391
access:6b0ed8798aed91174438aeab,osm:way:772041809,20.28461235,105.90513733859927,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:b4b191c95ba1a358accec973
access:851854deb2eaa68a1cb6e49e,osm:way:772057039,20.224225150000002,105.92991484285047,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8d09057f2ed00d19087e38a2
access:0afe0c243cba4deb401223bb,osm:way:773078222,20.28771635,106.38571238524219,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:04f3d0d2dfb69f1a0fca1f44
access:6c8a90f1546d08bfeb404e94,osm:way:773078223,20.285084949999998,106.39010290296315,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:cf88b1d1d396f0020068cc5b
access:fd7654cbbc1ec8a8ffc662fd,osm:way:773611872,10.777788900000001,106.62414319999999,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:6d84882f9cf7c3df06101ab9
access:c14230961dfaf9ce97408a81,osm:way:773737996,20.297572199999998,106.38127861015917,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9e6da19f29eb10bff5df06fa
access:54be7a973169d0bf4e0f5af3,osm:way:773738026,20.29757075,106.38645623781223,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:5e7c091d92bf1cd32d553da7
access:39fe18750a65eca1e93b5c0c,osm:way:773803730,10.0451066,105.24167865,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d7e8ae90579d67eb7158fc9c
access:f3327c45c835e7f890686e39,osm:way:775773134,10.4994215,107.47740593395496,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9b1cfaa9a76c135fcb702bec
access:bea4d5e4cd3910a6dcf3bf1d,osm:way:776328314,10.547630550000001,106.39325425,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:4a713c03985eec25addb17ef
access:72028b0f2e20c39763857be4,osm:way:776328316,10.53485225,106.37930965,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:bb6458780aa18054f6bf90dd
access:330fb5c51d969e911f35a35b,osm:way:776345024,10.54443455,106.3585383702381,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d0d575f15f578f8b6e1438ed
access:dcbedd380eb237ea53bf1414,osm:way:776437155,21.114008300000002,105.87352871316303,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:1592037706a9601903f7f98d
access:99afe0c5d42afbc97353d3ce,osm:way:776437157,21.11401515,105.87351377540622,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9d5bf97e5c311c3503f62a03
access:f73085fbc29342b2a61a6cb2,osm:way:776437158,21.11372655,105.87357675124886,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:9bbe88fc3cae00db93ccc2e6
access:7d64df232be9dee82fe51627,osm:way:776438252,21.1125226,105.87151346496631,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:c462ed6f5aa18529a7ec3d90
access:f382435f597f0048fed0f88d,osm:way:776810955,12.25040965,109.1884640427887,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:93d1dcd3d47c2d70f2320fff
access:3a3d18370ca6cb3b9d86e290,osm:way:776811000,12.2471827,109.19589599947429,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:f95cb6a5160e9481f543473a
access:724cbb79339ece15d565dbf7,osm:way:777200131,20.981593,105.81619633540575,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:1ebe9de51a0c2aa7bb688811
access:5680498826027f53ae1be16d,osm:way:777200332,20.981339050000003,105.81659083124492,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:802acccfce20726d46621612
access:ea67cfc52ddf317586136b7a,osm:way:777437101,11.9470328,108.47423511096508,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:ff74040a272941a9e03f5bcd
access:4991e765f097a83196535aa6,osm:way:777438901,11.9356021,108.44794432836025,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:04944d69dc99d4835904f497
access:1044c12f7455c40ea561f277,osm:way:777888640,10.390472599999999,105.43352056825427,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:0e6f1d3f3625c14d59bc9184
access:0e0564ed8a542e670bd26ba6,osm:way:777888641,10.3911659,105.43677742011647,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:8ca326dab3f4974888c8a806
access:d8f61cc516a36b4d0bb8ef3e,osm:way:777888642,9.91070485,105.313340367314,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:306d1ec18427208259046ff6
access:ed8c9923bd8adb41845b7595,osm:way:777888643,9.91052305,105.31479636258817,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:2bf7e6af4cf8a9a1bf531ea2
access:ef42eceacfd411b0bb335a7b,osm:way:777891292,10.3931141,105.41617085157739,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:35fcf7dcae953d771bb474f0
access:fd5a1b811cb5baea35c2af2c,osm:way:777891293,10.392442299999999,105.42270380275093,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:d244e46c16c042cdbf042086
access:ec79aeaa6573ff7cea2ec24a,osm:way:777891294,10.392843800000001,105.42370716812684,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:12c02fbb7f961be10acb6066
access:57410ad8f8d52a1d2b02dba6,osm:way:777891295,10.37958875,105.41495265467705,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:1a0293b6fa41dbff5aa9fa5c
access:387dc4b8fc0335fb6f4ec86d,osm:way:777891296,10.376015200000001,105.43156259215968,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:15c608c3522a9abd185389b6
access:a726a184d001ad88c5276516,osm:way:777891297,10.36540605,105.44757110427147,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:a53974ee3ce8fdfef69f22cc
access:280e4108c3ce9130315e1533,osm:way:777891298,10.354898649999999,105.45720967211815,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:3f74f5dbe75e6e65fbff245e
access:c4d09f748903da4f3b8f722e,osm:way:777891299,10.09618615,105.42622514978379,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:5c82848eb95aa91a9452632e
access:9cab4cbdd7bf4d9791162063,osm:way:777891300,9.990672,105.37030275224083,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:0ba8a8a0227a9a018898b20c
access:8be2b4a3998e1e7c395e7fe1,osm:way:778146368,10.0134526,105.08695724687368,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:e7e7e723d515c07c261284ff
access:797a3cf19b33eddbed9e3574,osm:way:779903775,21.285781900000003,105.67374488540955,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:a1a3a0efe7a180be90455df0
access:eb8c30cd2be3b07952b5de04,osm:way:779903783,21.2671813,105.68683184331996,poi_coordinate,10,0,osm_area_representative_point_not_entrance,obs:09154d9032709ddb61407653
